,repair_cost-,repair_time-parallel,repair_time-sequential
2170,4301937.3345491635,1311.6792799019136,2640.023685022517
2171,3073117.5627992777,681.5784600968758,1438.7681407495006
2172,10003747.090618081,0.0,0.0
2173,11870661.588622294,2305.8539299446456,4113.3995102027175
2174,4865934.458246296,1159.3817819066103,2482.016281795382
2175,3471561.5068059796,519.0436761768191,1466.4366849321852
2176,4836012.387503523,1322.8497775349592,3255.4497655468954
2177,2460368.2297083028,501.0007144854312,1337.043755242873
2178,3478438.437474087,887.6008597317134,2053.881667326823
2179,4007766.1072384464,704.8312047632314,1876.6621953294998
2180,8723135.443611924,10446.695910174849,10446.695910174849
2181,5175257.253184246,1254.3232076583602,2903.6681174078367
2182,4608456.864252863,1099.5071346009981,2778.951629766303
2183,3669231.060436166,644.1677631924972,1704.3775180224684
2184,3552455.5381492847,485.5878156299796,1705.789968885781
2185,3599653.2087319717,526.2255115460795,1664.0466028217925
2186,11548088.785088839,2338.742254670384,4315.547550176718
2187,2243429.2789061554,481.33000193989324,1180.8251138166318
2188,4639337.529614747,826.0579931143453,2378.214006424483
2189,3465482.6814228026,773.4659663928034,1959.3299195287866
2190,3793209.489747879,701.520282798568,1840.5492822695958
2191,3097640.5611175396,438.7432178908417,1380.025578543161
2192,3572350.10315257,654.2211847315886,1734.6424930591443
2193,4371936.63876228,750.4660723652796,2330.7524465671413
2194,3485972.456601396,872.8669364566662,2188.1494831236787
2195,4483875.832473882,1052.7981324392852,2821.300699830884
2196,5117669.453858164,1074.7666163769898,2698.7492541430956
2197,4099648.682071428,738.0612439070176,2080.157167876687
2198,3432770.806509049,934.0017193672148,2293.2540996111115
2199,4561771.29192174,988.7307093089078,2543.780619948735
2200,5102003.513411972,1330.1828627804475,2930.8935215641263
2201,4218228.483093648,1205.5658906648537,2681.889454623805
2202,4275543.449777142,818.8999450102856,2499.8249820717897
2203,3432100.0563839525,841.0498195041312,1792.8514028414334
2204,4031358.234121267,1089.422192960741,2782.1440165627578
2205,3123304.1163334986,575.3793874418209,1484.9727121594979
2206,3643049.1947727227,635.0584276005845,1885.4177722993695
2207,4020629.2291956786,650.1096427906703,1983.870408316158
2208,5152892.41130429,1281.7828608331324,3080.8396007929
2209,4561108.321905985,1348.6093578720797,3129.1165152372023
2210,3737137.9715767293,1079.5091882691872,2412.18256269792
2211,10318587.383357313,14546.359631193955,14546.359631193955
2212,2765876.0960706505,587.31756418765,1629.5282237768886
2213,10413606.86686031,0.0,0.0
2214,3829605.8042718368,738.2831561119618,2159.951115555724
2215,9214628.226887388,0.0,0.0
2216,11210172.359029528,0.0,0.0
2217,10527701.99429972,1080.0618023479253,3082.992084293263
2218,3809373.8492189315,776.8182638133412,1880.5045025122668
2219,3226309.2265680037,702.3354840468963,1887.903257246687
2220,2973394.6168807726,809.0394241394716,1653.3453427833967
2221,2952949.8105762964,519.190837427348,1522.9849017768568
2222,3515616.915523855,548.309068161024,1533.2349700065643
2223,2672973.634863757,661.0821711639788,1465.218524234938
2224,3811805.29336861,1081.4154689175446,2341.0047060207967
2225,4358441.8816721635,1217.660949008073,2478.380145216157
2226,4324622.244269858,1350.4773476037606,2713.679543114597
2227,2714944.9008555277,646.7986447964511,1190.2040808096508
2228,12070827.986429516,19933.055246537628,19933.055246537628
2229,3811137.503055855,848.3642255875563,2188.137565288906
2230,4988228.185490169,1179.302964375334,3029.2350246920596
2231,4118013.6807971955,798.7726527949397,2230.7523498825412
2232,2688603.184608793,511.38272595314317,1387.2589786674205
2233,4706212.668024682,981.4255318005387,2718.9178995191087
2234,11190393.917031199,1416.0644097431891,3218.9138864247893
2235,2772961.720855052,426.2537637624723,1175.2195918629027
