
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2022-05-15


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 6.0
Magnitude Max:, 7.5
Rrup Min (km):, 0.0
Rrup Max (km):, 50.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, 330.0
Vs30 Max (m/sec):, 1030.0
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, 0.25
Scale Factor Max:, 5.5
Period Array:, 0.010, 0.013, 0.016, 0.020, 0.026, 0.033, 0.042, 0.053, 0.067, 0.085, 0.108, 0.137, 0.174, 0.221, 0.281, 0.356, 0.452, 0.574, 0.728, 0.924, 1.172, 1.487, 1.887, 2.395, 3.039, 3.857, 4.894, 6.210, 7.880, 10.00
Weight Array:, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
Record Sequence Number:, 
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 14
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, Minimize MSE
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, Strike Slip (SS)


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 164, 0.0371, 2.2823, -, 19.7, 36.4, 1.3, "Imperial Valley-06", 1979, "Cerro Prieto", 6.53, strike slip, 15.19, 15.19, 471.53, 0.1125, 2.3404, RSN164_IMPVALL.H_H-CPE147.AT2, RSN164_IMPVALL.H_H-CPE237.AT2 , RSN164_IMPVALL.H_H-CPEDWN.AT2  
2, RotD50, 850, 0.0451, 2.6827, -, 22.6, 31.7, 0.7, "Landers", 1992, "Desert Hot Springs", 7.28, strike slip, 21.78, 21.78, 359.0, 0.07, 2.751, RSN850_LANDERS_DSP000.AT2, RSN850_LANDERS_DSP090.AT2 , RSN850_LANDERS_DSP-UP.AT2  
3, RotD50, 1633, 0.0788, 0.8059, -, 10.8, 29.1, 7.5, "Manjil_ Iran", 1990, "Abbar", 7.37, strike slip, 12.55, 12.55, 723.95, 0.13, 0.8264, RSN1633_MANJIL_ABBAR--L.AT2, RSN1633_MANJIL_ABBAR--T.AT2 , RSN1633_MANJIL_ABBAR--V.AT2  
4, RotD50, 1787, 0.0553, 1.4495, -, 7.6, 11.7, 1.9, "Hector Mine", 1999, "Hector", 7.13, strike slip, 10.35, 11.66, 726.0, 0.0375, 1.4864, RSN1787_HECTOR_HEC000.AT2, RSN1787_HECTOR_HEC090.AT2 , RSN1787_HECTOR_HECVER.AT2  
5, RotD50, 2712, 0.0747, 5.0271, -, 4.1, 11.0, 0.1, "Chi-Chi_ Taiwan-04", 1999, "CHY042", 6.2, strike slip, 34.1, 34.13, 665.2, 0.05, 5.1552, RSN2712_CHICHI.04_CHY042N.AT2, RSN2712_CHICHI.04_CHY042E.AT2 , RSN2712_CHICHI.04_CHY042V.AT2  
6, RotD50, 2734, 0.0681, 1.249, 2.436, 4.4, 7.4, 1.6, "Chi-Chi_ Taiwan-04", 1999, "CHY074", 6.2, strike slip, 6.02, 6.2, 553.43, 0.08, 1.2808, RSN2734_CHICHI.04_CHY074N.AT2, RSN2734_CHICHI.04_CHY074E.AT2 , RSN2734_CHICHI.04_CHY074V.AT2  
7, RotD50, 3752, 0.0556, 3.9225, -, 18.3, 27.3, 0.3, "Landers", 1992, "Forest Falls Post Office", 7.28, strike slip, 45.34, 45.34, 436.14, 0.125, 4.0224, RSN3752_LANDERS_FFP210.AT2, RSN3752_LANDERS_FFP300.AT2 , RSN3752_LANDERS_FFP-UP.AT2  
8, RotD50, 3756, 0.0824, 2.5597, -, 23.0, 32.9, 1.0, "Landers", 1992, "Morongo Valley Hall (GEOS #58)", 7.28, strike slip, 40.67, 40.67, 368.2, 0.05, 2.6249, RSN3756_LANDERS_MVP000.AT2, RSN3756_LANDERS_MVP090.AT2 , RSN3756_LANDERS_MVP-UP.AT2  
9, RotD50, 3759, 0.0532, 3.7969, -, 23.2, 33.4, 0.6, "Landers", 1992, "Whitewater Trout Farm", 7.28, strike slip, 27.05, 27.05, 425.02, 0.375, 3.8936, RSN3759_LANDERS_WWT180.AT2, RSN3759_LANDERS_WWT270.AT2 , RSN3759_LANDERS_WWT-UP.AT2  
10, RotD50, 3943, 0.0336, 2.3323, -, 3.7, 9.9, 0.4, "Tottori_ Japan", 2000, "SMN015", 6.61, strike slip, 9.1, 9.12, 616.55, 0.075, 2.3917, RSN3943_TOTTORI_SMN015NS.AT2, RSN3943_TOTTORI_SMN015EW.AT2 , RSN3943_TOTTORI_SMN015UD.AT2  
11, RotD50, 6875, 0.0691, 5.3511, -, 7.9, 16.1, 0.2, "Joshua Tree_ CA    ", 1992, "Morongo Valley Fire Station", 6.1, strike slip, 21.73, 22.3, 396.41, 0.125, 5.4874, RSN6875_JOSHUA_5071045.AT2, RSN6875_JOSHUA_5071135.AT2 , RSN6875_JOSHUA_5071_UP.AT2  
12, RotD50, 6891, 0.0741, 3.7907, -, 15.4, 28.9, 0.4, "Darfield_ New Zealand", 2010, "CSHS", 7.0, strike slip, 43.6, 43.6, 638.39, 0.0375, 3.8873, RSN6891_DARFIELD_CSHSN76W.AT2, RSN6891_DARFIELD_CSHSS14W.AT2 , RSN6891_DARFIELD_CSHSUP.AT2  
13, RotD50, 6948, 0.0317, 3.222, -, 17.8, 23.0, 0.5, "Darfield_ New Zealand", 2010, "OXZ", 7.0, strike slip, 30.63, 30.63, 481.62, 0.1, 3.3041, RSN6948_DARFIELD_OXZE.AT2, RSN6948_DARFIELD_OXZN.AT2 , RSN6948_DARFIELD_OXZUP.AT2  
14, RotD50, 6971, 0.079, 2.4783, -, 16.1, 22.7, 1.0, "Darfield_ New Zealand", 2010, "SPFS", 7.0, strike slip, 29.86, 29.86, 389.54, 0.0375, 2.5414, RSN6971_DARFIELD_SPFSN17E.AT2, RSN6971_DARFIELD_SPFSN73W.AT2 , RSN6971_DARFIELD_SPFSUP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Target pSa (g),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-164 RotD50 pSa (g),RSN-850 RotD50 pSa (g),RSN-1633 RotD50 pSa (g),RSN-1787 RotD50 pSa (g),RSN-2712 RotD50 pSa (g),RSN-2734 RotD50 pSa (g),RSN-3752 RotD50 pSa (g),RSN-3756 RotD50 pSa (g),RSN-3759 RotD50 pSa (g),RSN-3943 RotD50 pSa (g),RSN-6875 RotD50 pSa (g),RSN-6891 RotD50 pSa (g),RSN-6948 RotD50 pSa (g),RSN-6971 RotD50 pSa (g)
0.17,1.14756967,1.00992847,1.17835823,0.86557337,1.08776832,0.97281396,1.28250625,0.9030716,0.92443432,1.04974816,0.89847828,0.84222015,1.14506559,1.28557534,1.03142919,0.69413879,1.04755934,0.97418923
0.18,1.16948693,1.01139978,1.19471017,0.85621562,1.07743689,1.04765775,1.36528593,0.87981344,0.85996957,0.8825855,1.03000865,0.91700223,1.0895164,1.31835035,0.98850936,0.69958078,1.03414581,0.96973425
0.19,1.19060399,1.03014576,1.23762192,0.85745111,0.98689836,1.19036557,1.26616163,0.89060943,0.80687716,0.96057729,1.23325521,0.90030995,1.06410288,1.48511398,0.94869743,0.80825676,0.98824899,0.89256603
0.2,1.21099,1.06832802,1.28958032,0.8850358,0.9990636,1.2510344,1.26890172,0.98812822,0.91680718,1.02631559,1.15681319,0.89449475,1.18945201,1.58204127,1.11454783,0.88058485,0.81219861,0.87620902
0.22,1.19498059,1.11744419,1.36859106,0.91238467,1.04481374,0.99636458,1.05345021,1.18041584,1.04590358,1.10469095,1.04012516,0.84059446,1.48873034,1.73209088,1.05204363,1.09634243,0.83130961,1.13734319
0.24,1.18055002,1.14144227,1.38615253,0.93993296,1.02257474,1.06220882,0.9622762,0.99431285,0.90952087,1.21059666,1.17900629,0.84128456,1.41503824,1.52227607,1.30925813,1.26397807,0.82700437,1.46085585
0.25,1.17384,1.13040101,1.39431616,0.91643953,1.06036566,1.12153015,0.93969143,0.9476507,0.8089976,1.15512766,1.12933531,0.83677892,1.26886257,1.49884942,1.55486136,1.25323056,0.83144816,1.41888465
0.26,1.15619385,1.13087843,1.38719093,0.92192502,1.05271522,1.08846545,0.97696871,0.99430285,0.75658285,1.09755119,1.07847189,0.94197063,1.43226269,1.46071103,1.56604829,1.25380297,0.83726259,1.2951817
0.28,1.12357219,1.07320526,1.30284019,0.88404514,1.14079871,1.02818265,0.97511915,1.02677345,0.74046239,1.04958166,0.96164187,0.93098323,1.25463953,1.60790075,1.17511012,1.24138374,0.78163112,1.11066532
0.29,1.10844801,1.05774334,1.26199964,0.88654618,1.26803289,1.02182365,0.91589457,1.02819655,0.79009463,1.02685204,0.85973538,0.98553216,1.23191001,1.50824443,1.13744986,1.16863185,0.8288132,1.03719547
0.3,1.09403,1.03980844,1.23827377,0.87315231,1.38445272,1.01419172,0.90543468,1.08310506,0.8632377,0.94006305,0.79893863,0.94581535,1.20206936,1.38261294,1.13664827,1.12642423,0.82712391,0.94720058
0.32,1.06072189,1.01035237,1.1701549,0.87237332,1.22838237,1.08055774,0.90312898,1.02564822,0.85102683,1.02346233,0.64698107,0.95084804,1.10008306,1.17912476,1.05463248,1.19745247,0.91683227,0.98677254
0.34,1.03035799,1.01348191,1.16302841,0.88316465,1.13967948,1.29653972,1.00854823,0.95806621,0.93055132,1.0578388,0.6862135,1.12325474,0.91830196,0.99410194,0.96312283,1.08001268,0.89614635,1.13636898
0.35,1.01614827,1.00367416,1.17540828,0.85703141,1.07975706,1.3610885,1.0148738,0.90218626,0.9497705,1.10134845,0.6818458,1.20050952,0.87054582,0.92870515,0.92876792,1.04484105,0.88809263,1.0991058
0.36,1.00252666,0.98818331,1.15487252,0.84555328,0.99445704,1.33754029,0.97762069,0.94661549,0.9616169,1.15667282,0.71245736,1.19841361,0.90102701,0.82496122,0.91804278,0.95854749,0.87724671,1.06934691
0.38,0.97689268,0.96260755,1.16367647,0.79628085,0.98312963,1.17816801,0.85335448,0.90930073,0.99769804,1.23915532,0.6843205,1.36456023,0.76127031,0.76150724,0.91473796,0.92269846,0.99442396,0.91218076
0.4,0.95318,0.94579694,1.15408807,0.77509843,1.05808612,0.93635246,0.85203762,0.88209201,0.93873094,1.26930424,0.642622,1.36958012,0.70524081,0.80225362,1.03360921,0.94050622,0.95481262,0.85592912
0.42,0.93546086,0.9429727,1.16225739,0.76506074,1.09644304,0.81843949,0.73378485,0.92720119,1.12462072,1.28641828,0.65247178,1.26828254,0.72824219,0.73640856,1.07245795,0.91715564,0.84021201,0.99947951
0.44,0.91887302,0.95194174,1.17798875,0.76927142,1.04628239,0.82025002,0.67115273,1.12666489,1.23062304,1.30474137,0.63689358,1.16380833,0.76849953,0.79075883,1.04300836,0.90746272,0.80765655,1.00938204
0.45,0.91096547,0.93313518,1.15624879,0.7530743,0.95707671,0.78439373,0.65079879,1.17933323,1.22170292,1.26376734,0.65503004,1.0841991,0.72639767,0.83718859,0.97681193,0.95879427,0.73385072,1.03454741
0.46,0.90329755,0.92370183,1.16333254,0.73343179,0.94067487,0.73426618,0.61176744,1.24346534,1.27746825,1.20271698,0.68158456,1.01751141,0.68718295,0.86712145,0.93211394,1.0084742,0.6967606,1.03071745
0.48,0.88863253,0.95658624,1.24871687,0.73279801,0.91464272,0.77827778,0.55865906,1.38992471,1.44321536,1.21986836,0.66436911,1.05257335,0.6843129,0.89340471,0.92103402,1.08180835,0.77928711,1.01082986
0.5,0.87479,0.99442388,1.32115287,0.74849692,0.85982302,0.80772973,0.58807543,1.47820134,1.54993455,1.22833158,0.72646421,1.10965846,0.71609527,0.87083962,0.8912532,1.24243226,0.78032847,1.07276721
0.55,0.83608563,1.01292451,1.31481176,0.78035205,0.87534641,0.71759151,0.5536152,1.15520045,1.43335467,1.19994928,0.90048268,1.54316327,0.98919692,0.78857369,0.79714026,1.0760305,0.9634186,1.18787963
0.6,0.80224854,0.97093567,1.36033792,0.69300139,0.90993665,0.72676302,0.48887514,0.74336894,1.51567374,1.15497378,0.85773922,1.77454417,0.85212118,0.62281085,1.0188285,0.87412088,0.95247667,1.10086663
0.65,0.77233204,0.93944701,1.29652412,0.68071289,0.89825115,0.80019304,0.51883389,0.58430391,1.49369216,1.06007216,0.84935959,1.51834001,0.83672264,0.50177308,1.07979052,1.03407838,0.81865519,1.15819236
0.667,0.7629225,0.90943595,1.24509811,0.66426391,0.82362833,0.80018365,0.5219808,0.56742606,1.46347716,1.01631745,0.79692992,1.38930311,0.90118609,0.46504457,1.08746234,0.94434738,0.81114018,1.14367623
0.7,0.74562922,0.84948107,1.13693092,0.63470707,0.71568923,0.78294831,0.54297963,0.53484138,1.36140001,0.92338954,0.74577663,1.15025249,0.95719129,0.45597492,1.07797062,0.8561649,0.73355751,1.05459856
0.75,0.7216,0.78485834,1.04717074,0.58825423,0.7553571,0.6381845,0.51681114,0.46464523,1.04082066,0.81959929,0.66206896,0.77187101,0.86319092,0.43728519,1.09830627,0.89670611,0.79048519,1.23268525
0.8,0.70772702,0.71742871,0.93818399,0.54861729,0.74395528,0.62820631,0.46628948,0.47962181,0.69747852,0.86364602,0.63384188,0.68234103,0.87077287,0.41156984,0.85358009,0.74749688,0.77865786,1.18654408
0.85,0.67138704,0.66959167,0.86402199,0.51891388,0.68223465,0.78237261,0.39755631,0.45449498,0.59536919,0.83327129,0.59275333,0.73484397,0.75071732,0.41576264,0.72670632,0.67362482,0.66745453,1.0671214
0.9,0.62472315,0.62174093,0.78698285,0.49119467,0.54152268,0.79530924,0.35728048,0.4736375,0.54011664,0.78177366,0.55434972,0.71831219,0.63099057,0.4168397,0.69787103,0.61049497,0.69438341,0.89149119
0.95,0.58357166,0.5794241,0.70865516,0.47375974,0.45502904,0.73105797,0.38461624,0.45696387,0.49584823,0.65737063,0.58173699,0.64149845,0.54480718,0.46083708,0.63339176,0.57177597,0.69024571,0.80675823
1.0,0.54704,0.57049604,0.71302508,0.45645761,0.4841927,0.73027973,0.32190755,0.52231282,0.45937613,0.58123213,0.5378513,0.60700298,0.44981317,0.49393209,0.64101542,0.68814753,0.6316719,0.83820905
1.1,0.47483378,0.54369007,0.71543638,0.41317286,0.65158453,0.6519474,0.28125456,0.66110257,0.3734386,0.41331107,0.51407195,0.60736467,0.37058426,0.43927185,0.70285127,0.73031459,0.45594437,0.75861929
1.2,0.4172699,0.47769484,0.68807421,0.33163917,0.55503972,0.48282843,0.23348306,0.69006834,0.26907059,0.3481106,0.4758072,0.63964546,0.26016665,0.38178672,0.84230218,0.56579152,0.3476096,0.59601774
1.3,0.37049938,0.43160693,0.65422798,0.28473949,0.37463205,0.49270629,0.19764489,0.6472647,0.2169358,0.35047736,0.35233172,0.56871066,0.22187479,0.3718758,0.87656667,0.44323158,0.37076647,0.55747825
1.4,0.33188374,0.41009626,0.59124162,0.28445044,0.28717254,0.47212914,0.25336441,0.59589697,0.23185252,0.39285366,0.28055892,0.5787059,0.18575345,0.38810891,0.68572946,0.48837816,0.341742,0.55910153
1.5,0.29956,0.36405742,0.48925247,0.2708986,0.24813915,0.43031813,0.28327602,0.52203336,0.22778261,0.40075532,0.30921566,0.51232717,0.18604019,0.34752765,0.4393871,0.3891415,0.28431137,0.51654868
1.6,0.27154893,0.32585041,0.42367072,0.2506156,0.23961665,0.35829302,0.30244809,0.44112152,0.23302374,0.39941762,0.29164829,0.47757138,0.19385268,0.29227174,0.29584352,0.33352383,0.24901794,0.4542557
1.7,0.247627,0.30904138,0.40470962,0.2359879,0.20591097,0.3497168,0.30154822,0.38525694,0.23675059,0.38264381,0.28210964,0.44787592,0.20323924,0.24312345,0.2399488,0.38943983,0.22742909,0.43158597
1.8,0.22700621,0.29246852,0.38633873,0.22140632,0.20011469,0.33876238,0.28839217,0.34038533,0.23887103,0.34514343,0.3029725,0.43017716,0.20100927,0.20373149,0.20053259,0.43197687,0.21258914,0.35990124
1.9,0.20908343,0.2571256,0.33721109,0.1960599,0.19534324,0.35376414,0.27580791,0.28754784,0.22513488,0.31843219,0.23544564,0.36297573,0.18476729,0.17851234,0.16528148,0.36690987,0.1850206,0.26481518
2.0,0.19339,0.21945553,0.28992018,0.16611721,0.17585096,0.30758011,0.27292905,0.24693045,0.21756489,0.28972976,0.17475256,0.27541367,0.14996114,0.16138176,0.14487299,0.31280751,0.1412205,0.20138211
2.2,0.16709757,0.16934856,0.2179079,0.13161035,0.13784432,0.17650717,0.24855612,0.187173,0.21288897,0.22646527,0.13995244,0.18194304,0.10681655,0.13525539,0.11231802,0.21555591,0.14040269,0.149201
2.4,0.14622855,0.15220737,0.20076852,0.11539201,0.1096661,0.15480086,0.22748759,0.13907795,0.20685522,0.20143883,0.1214479,0.17115369,0.10754479,0.11718827,0.09067226,0.19991357,0.1641845,0.11947165
2.5,0.1373568,0.14415419,0.19296887,0.107688,0.1038312,0.14499629,0.21991294,0.12255568,0.21262057,0.18721639,0.10907846,0.16105989,0.10282389,0.11220564,0.08608158,0.18687646,0.15368241,0.11521728
2.6,0.12934046,0.13894694,0.18446708,0.10465961,0.11192679,0.14228502,0.2109431,0.12360223,0.21291265,0.17159655,0.10308724,0.14969122,0.10180117,0.10660437,0.07979295,0.17289662,0.14197097,0.11614635
2.8,0.11544852,0.12633179,0.16561182,0.09636824,0.11853226,0.1535469,0.1811959,0.12323113,0.18931204,0.13861374,0.09711257,0.12710826,0.09148305,0.09496341,0.06422981,0.16100249,0.11808092,0.11023251
3.0,0.10386,0.11234332,0.14440771,0.08739853,0.12272383,0.12880086,0.1430882,0.11497682,0.16127001,0.11824119,0.09326797,0.10843739,0.07788688,0.08818047,0.05180636,0.15030093,0.11261437,0.10121116
3.2,0.09480196,0.10007272,0.12590652,0.07953956,0.12850786,0.1021789,0.1080864,0.09737864,0.12672169,0.10986401,0.09233344,0.08899776,0.06600707,0.07983895,0.05142984,0.13711525,0.11450991,0.09804834
3.4,0.08701412,0.08766885,0.10682437,0.07194825,0.11459628,0.08171709,0.08623871,0.09210274,0.09713725,0.10425977,0.08879005,0.072517,0.06951134,0.07081561,0.0504963,0.11491998,0.08732018,0.09694155
3.5,0.0835198,0.08276945,0.09773733,0.07009381,0.09880756,0.079402,0.08094397,0.0891096,0.0849766,0.10037714,0.0842059,0.06942868,0.07245699,0.07224917,0.04986773,0.10335844,0.08019149,0.09339704
3.6,0.08025842,0.07973755,0.09275236,0.06854896,0.09146954,0.08300799,0.07991248,0.08287887,0.07822674,0.09626264,0.07836519,0.06603765,0.07251337,0.07216779,0.04913944,0.09626278,0.08076656,0.08931472
3.8,0.0743515,0.07434735,0.08659418,0.06383256,0.07789682,0.08187306,0.07752938,0.06792761,0.06748977,0.08690819,0.07804393,0.06552949,0.06152108,0.0706218,0.04733503,0.08455808,0.08136601,0.09226263
4.0,0.06915,0.07099441,0.08224977,0.06127928,0.07181641,0.07969167,0.07201556,0.06142053,0.06371073,0.07745329,0.0857316,0.06589389,0.05995241,0.06705922,0.04852711,0.0822604,0.07152907,0.08685992
4.2,0.06445655,0.06934892,0.08013376,0.06001555,0.07786071,0.08249061,0.06618214,0.06014814,0.05697329,0.06903593,0.08659537,0.06448092,0.07200945,0.06584154,0.048632,0.07636977,0.0658402,0.07842474
4.4,0.06027847,0.06499157,0.07572453,0.05577987,0.07032962,0.07712049,0.0644752,0.05763725,0.05597274,0.06081366,0.08461376,0.05227179,0.06068365,0.06297194,0.04731512,0.0717729,0.06821553,0.07568837
4.6,0.05653942,0.06101575,0.07216458,0.05158933,0.06369827,0.06764477,0.06266462,0.05575929,0.05749561,0.05349658,0.08276917,0.0458495,0.04826431,0.05937617,0.04699147,0.0684466,0.06980011,0.07196409
4.8,0.05317705,0.05650949,0.0673049,0.04744562,0.05743257,0.05413444,0.05855728,0.05511013,0.05625763,0.0463976,0.07958501,0.04187316,0.0433287,0.0554136,0.04713559,0.06283399,0.06718516,0.06588802
5.0,0.05014,0.05362199,0.06498887,0.04424324,0.05600025,0.05029377,0.05359694,0.05419708,0.05404479,0.04237675,0.08268535,0.04101442,0.04083355,0.05137637,0.04649982,0.05948604,0.06273853,0.05556421
5.5,0.04333164,0.0496107,0.0614936,0.04002403,0.05304548,0.05171395,0.04627369,0.04796147,0.05083151,0.03462297,0.07650537,0.0399627,0.05763344,0.04280812,0.03933852,0.05101158,0.06349223,0.03934876
6.0,0.03792664,0.04515142,0.05645816,0.03610905,0.05452328,0.05048912,0.04490835,0.04434545,0.04989177,0.02803947,0.06448535,0.03810623,0.0549273,0.03625864,0.03480508,0.04267726,0.05617389,0.03248871
6.5,0.03355195,0.03820825,0.04790501,0.03047428,0.0468031,0.03869147,0.03882697,0.03938593,0.0451387,0.02399459,0.0505923,0.03138319,0.04891103,0.03243897,0.0317427,0.03272777,0.04933821,0.02494061
7.0,0.02995281,0.03193687,0.03998857,0.02550638,0.03843447,0.03150548,0.03521744,0.03492427,0.03801515,0.01994371,0.03967598,0.0262713,0.04234937,0.0287087,0.02687926,0.02418261,0.03994623,0.02106216
7.5,0.02695,0.02670921,0.03340454,0.02135584,0.02762105,0.02699034,0.03173833,0.03144856,0.03384395,0.01708325,0.03782963,0.02208631,0.02720472,0.02525343,0.02232052,0.01922151,0.03206568,0.01922165
8.0,0.02400189,0.02322554,0.03034561,0.01777607,0.02048273,0.02436674,0.02787458,0.02978925,0.02866886,0.01467987,0.03705344,0.01836293,0.01785488,0.02281725,0.02031581,0.01655051,0.0289543,0.01738636
8.5,0.021527,0.02046055,0.02760344,0.01516601,0.01617387,0.02217299,0.02042964,0.02720386,0.02272742,0.01244542,0.03624609,0.01669179,0.01509456,0.02034286,0.01770737,0.01608556,0.02739449,0.01573176
9.0,0.0194278,0.01805875,0.02478937,0.01315557,0.0122779,0.0198645,0.01540096,0.02445782,0.01927419,0.0105076,0.03183585,0.0146416,0.01355053,0.01849836,0.01580738,0.01581045,0.02642458,0.01447073
9.5,0.01763086,0.01636488,0.02287768,0.01170615,0.01022342,0.01789755,0.0137629,0.02203373,0.01721126,0.00932315,0.02895892,0.01388777,0.01218708,0.01690524,0.0135051,0.014716,0.0256332,0.01286306
10.0,0.01608,0.01484553,0.02083713,0.01057678,0.00895242,0.01666311,0.01189968,0.01979093,0.01639285,0.00864864,0.02568265,0.0130793,0.0113679,0.01520887,0.01115071,0.0135684,0.02396695,0.01146502
11.0,0.0,0.01212728,0.01661471,0.00885184,0.00684574,0.01515564,0.00872684,0.01564581,0.01382322,0.00734331,0.01916411,0.01133056,0.00985779,0.01233236,0.00778979,0.01127183,0.01863512,0.01185973
12.0,0.0,0.01006235,0.01353262,0.00748199,0.00553669,0.01248538,0.00703842,0.01236948,0.01130121,0.00631504,0.01396405,0.00919984,0.0090127,0.01018142,0.006142,0.01025547,0.01592697,0.01114425
13.0,0.0,0.0083478,0.01122587,0.0062076,0.00467568,0.01068516,0.00566891,0.01029802,0.00914863,0.00547529,0.01051596,0.00854423,0.00642289,0.00854549,0.00490195,0.00929883,0.01328952,0.00939858
14.0,0.0,0.00682948,0.00931972,0.00500463,0.00389822,0.00891418,0.00456038,0.00851948,0.00738227,0.00477173,0.00790319,0.00688222,0.0041067,0.0072486,0.00407878,0.00827339,0.01104878,0.00802475
15.0,0.0,0.00579124,0.00801038,0.00418687,0.00324587,0.00738478,0.00367123,0.00692242,0.00602808,0.00417924,0.0057974,0.00621194,0.00339445,0.00623913,0.00344578,0.00737229,0.00962848,0.0075562
20.0,0.0,0.00307835,0.00430667,0.00220037,0.00143854,0.00328009,0.00216403,0.00341598,0.00302253,0.00220236,0.00290341,0.00331124,0.00216503,0.00388657,0.00177514,0.00380713,0.00527432,0.00445058

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-164 Horizontal-1 pSa (g),RSN-164 Horizontal-2 pSa (g),RSN-164 Vertical pSa (g),RSN-850 Horizontal-1 pSa (g),RSN-850 Horizontal-2 pSa (g),RSN-850 Vertical pSa (g),RSN-1633 Horizontal-1 pSa (g),RSN-1633 Horizontal-2 pSa (g),RSN-1633 Vertical pSa (g),RSN-1787 Horizontal-1 pSa (g),RSN-1787 Horizontal-2 pSa (g),RSN-1787 Vertical pSa (g),RSN-2712 Horizontal-1 pSa (g),RSN-2712 Horizontal-2 pSa (g),RSN-2712 Vertical pSa (g),RSN-2734 Horizontal-1 pSa (g),RSN-2734 Horizontal-2 pSa (g),RSN-2734 Vertical pSa (g),RSN-3752 Horizontal-1 pSa (g),RSN-3752 Horizontal-2 pSa (g),RSN-3752 Vertical pSa (g),RSN-3756 Horizontal-1 pSa (g),RSN-3756 Horizontal-2 pSa (g),RSN-3756 Vertical pSa (g),RSN-3759 Horizontal-1 pSa (g),RSN-3759 Horizontal-2 pSa (g),RSN-3759 Vertical pSa (g),RSN-3943 Horizontal-1 pSa (g),RSN-3943 Horizontal-2 pSa (g),RSN-3943 Vertical pSa (g),RSN-6875 Horizontal-1 pSa (g),RSN-6875 Horizontal-2 pSa (g),RSN-6875 Vertical pSa (g),RSN-6891 Horizontal-1 pSa (g),RSN-6891 Horizontal-2 pSa (g),RSN-6891 Vertical pSa (g),RSN-6948 Horizontal-1 pSa (g),RSN-6948 Horizontal-2 pSa (g),RSN-6948 Vertical pSa (g),RSN-6971 Horizontal-1 pSa (g),RSN-6971 Horizontal-2 pSa (g),RSN-6971 Vertical pSa (g)
0.01,0.1690526,0.1582017,0.213,0.1755544,0.1548125,0.171,0.5260827,0.5014857,0.545,0.2679408,0.3317548,0.151,0.08280963,0.09540138,0.0359,0.3415312,0.3228682,0.297,0.1151224,0.0876294,0.0802,0.1880177,0.141342,0.156,0.1231195,0.1242377,0.109,0.1536356,0.276417,0.164,0.1300145,0.06738414,0.105,0.0893622,0.1158514,0.0697,0.1272208,0.1471823,0.106,0.1602199,0.1600687,0.104
0.02,0.1710691,0.1580666,0.21,0.1778134,0.1560504,0.173,0.5300136,0.5023213,0.546,0.2662732,0.3340709,0.15,0.08331258,0.09595492,0.0365,0.3433129,0.3254363,0.303,0.1181056,0.08922335,0.0864,0.1903336,0.1424103,0.186,0.1247549,0.1296737,0.116,0.1582362,0.2746321,0.172,0.1325379,0.07019482,0.119,0.08985634,0.1170738,0.073,0.1284147,0.1478187,0.106,0.1601184,0.1606456,0.111
0.022,0.1698041,0.1559833,0.215,0.1868238,0.1568723,0.185,0.5559552,0.5288107,0.566,0.2663043,0.3355084,0.151,0.08397989,0.09605686,0.037,0.3443793,0.326292,0.307,0.1175359,0.08932021,0.0885,0.1927062,0.1425377,0.193,0.1237307,0.1324843,0.117,0.1599822,0.2751463,0.178,0.1317106,0.07082477,0.125,0.08959298,0.1172382,0.0741,0.134961,0.1516044,0.11,0.1614537,0.1613444,0.11
