
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 6.6026654, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 6.9914165, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.37277
0.02	0.39118704
0.03	0.4562522
0.05	0.6184114
0.075	0.7334322
0.1	0.76505166
0.15	0.794181
0.2	0.7356805
0.25	0.67762434
0.3	0.60934895
0.4	0.53504974
0.5	0.44923705
0.75	0.31123814
1.0	0.2444307
1.5	0.15607285
2.0	0.11662311
3.0	0.074818514
4.0	0.05252653
5.0	0.038446482
7.5	0.016863316
10.0	0.010394763


