
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 6.434769, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 7.274616, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.38579935
0.02	0.40542245
0.03	0.473733
0.05	0.6410733
0.075	0.7563613
0.1	0.78601575
0.15	0.81236714
0.2	0.75246525
0.25	0.6955362
0.3	0.62896115
0.4	0.5595957
0.5	0.47463286
0.75	0.33180276
1.0	0.26540017
1.5	0.17757478
2.0	0.13573979
3.0	0.09091575
4.0	0.06624058
5.0	0.049607
7.5	0.022281352
10.0	0.013264368


