
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2022-05-16


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 6.0
Magnitude Max:, 7.5
Rrup Min (km):, 0.0
Rrup Max (km):, 50.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, 330.0
Vs30 Max (m/sec):, 1030.0
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, 0.25
Scale Factor Max:, 5.5
Period Array:, 0.010, 0.013, 0.016, 0.020, 0.026, 0.033, 0.042, 0.053, 0.067, 0.085, 0.108, 0.137, 0.174, 0.221, 0.281, 0.356, 0.452, 0.574, 0.728, 0.924, 1.172, 1.487, 1.887, 2.395, 3.039, 3.857, 4.894, 6.210, 7.880, 10.000
Weight Array:, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
Record Sequence Number:, 164,848,850,864,1111,1787,1794,2709,2734,3753,3756,3943,6948,6971
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 14
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, Minimize MSE
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 164, 0.0421, 3.4246, -, 19.7, 36.4, 1.3, "Imperial Valley-06", 1979, "Cerro Prieto", 6.53, strike slip, 15.19, 15.19, 471.53, 0.1125, 3.5184, RSN164_IMPVALL.H_H-CPE147.AT2, RSN164_IMPVALL.H_H-CPE237.AT2 , RSN164_IMPVALL.H_H-CPEDWN.AT2  
2, RotD50, 848, 0.0919, 1.999, -, 6.1, 10.6, 2.2, "Landers", 1992, "Coolwater", 7.28, strike slip, 19.74, 19.74, 352.98, 0.1, 2.0538, RSN848_LANDERS_CLW-LN.AT2, RSN848_LANDERS_CLW-TR.AT2 , RSN848_LANDERS_CLW-UP.AT2  
3, RotD50, 850, 0.0404, 4.0253, -, 22.6, 31.7, 0.7, "Landers", 1992, "Desert Hot Springs", 7.28, strike slip, 21.78, 21.78, 359.0, 0.07, 4.1357, RSN850_LANDERS_DSP000.AT2, RSN850_LANDERS_DSP090.AT2 , RSN850_LANDERS_DSP-UP.AT2  
4, RotD50, 864, 0.0974, 2.3601, -, 21.7, 27.1, 2.3, "Landers", 1992, "Joshua Tree", 7.28, strike slip, 11.03, 11.03, 379.32, 0.07, 2.4248, RSN864_LANDERS_JOS000.AT2, RSN864_LANDERS_JOS090.AT2 , RSN864_LANDERS_JOS-UP.AT2  
5, RotD50, 1111, 0.0795, 1.6923, -, 4.5, 11.2, 3.4, "Kobe_ Japan", 1995, "Nishi-Akashi", 6.9, strike slip, 7.08, 7.08, 609.0, 0.125, 1.7387, RSN1111_KOBE_NIS000.AT2, RSN1111_KOBE_NIS090.AT2 , RSN1111_KOBE_NIS-UP.AT2  
6, RotD50, 1787, 0.0594, 2.1749, -, 7.6, 11.7, 1.9, "Hector Mine", 1999, "Hector", 7.13, strike slip, 10.35, 11.66, 726.0, 0.0375, 2.2345, RSN1787_HECTOR_HEC000.AT2, RSN1787_HECTOR_HEC090.AT2 , RSN1787_HECTOR_HECVER.AT2  
7, RotD50, 1794, 0.0639, 4.1934, -, 7.4, 14.6, 0.6, "Hector Mine", 1999, "Joshua Tree", 7.13, strike slip, 31.06, 31.06, 379.32, 0.0169, 4.3084, RSN1794_HECTOR_JOS090.AT2, RSN1794_HECTOR_JOS360.AT2 , RSN1794_HECTOR_JOS-UP.AT2  
8, RotD50, 2709, 0.086, 4.9514, -, 4.3, 12.1, 0.3, "Chi-Chi_ Taiwan-04", 1999, "CHY035", 6.2, strike slip, 25.01, 25.06, 573.04, 0.05, 5.0871, RSN2709_CHICHI.04_CHY035N.AT2, RSN2709_CHICHI.04_CHY035E.AT2 , RSN2709_CHICHI.04_CHY035V.AT2  
9, RotD50, 2734, 0.0416, 1.8741, 2.436, 4.4, 7.4, 1.6, "Chi-Chi_ Taiwan-04", 1999, "CHY074", 6.2, strike slip, 6.02, 6.2, 553.43, 0.08, 1.9255, RSN2734_CHICHI.04_CHY074N.AT2, RSN2734_CHICHI.04_CHY074E.AT2 , RSN2734_CHICHI.04_CHY074V.AT2  
10, RotD50, 3753, 0.093, 3.7278, -, 22.7, 29.6, 1.2, "Landers", 1992, "Fun Valley", 7.28, strike slip, 25.02, 25.02, 388.63, 0.0625, 3.83, RSN3753_LANDERS_FVR045.AT2, RSN3753_LANDERS_FVR135.AT2 , RSN3753_LANDERS_FVR-UP.AT2  
11, RotD50, 3756, 0.0516, 3.8409, -, 23.0, 32.9, 1.0, "Landers", 1992, "Morongo Valley Hall (GEOS #58)", 7.28, strike slip, 40.67, 40.67, 368.2, 0.05, 3.9461, RSN3756_LANDERS_MVP000.AT2, RSN3756_LANDERS_MVP090.AT2 , RSN3756_LANDERS_MVP-UP.AT2  
12, RotD50, 3943, 0.0587, 3.4996, -, 3.7, 9.9, 0.4, "Tottori_ Japan", 2000, "SMN015", 6.61, strike slip, 9.1, 9.12, 616.55, 0.075, 3.5955, RSN3943_TOTTORI_SMN015NS.AT2, RSN3943_TOTTORI_SMN015EW.AT2 , RSN3943_TOTTORI_SMN015UD.AT2  
13, RotD50, 6948, 0.0496, 4.8346, -, 17.8, 23.0, 0.5, "Darfield_ New Zealand", 2010, "OXZ", 7.0, strike slip, 30.63, 30.63, 481.62, 0.1, 4.9671, RSN6948_DARFIELD_OXZE.AT2, RSN6948_DARFIELD_OXZN.AT2 , RSN6948_DARFIELD_OXZUP.AT2  
14, RotD50, 6971, 0.0473, 3.7187, -, 16.1, 22.7, 1.0, "Darfield_ New Zealand", 2010, "SPFS", 7.0, strike slip, 29.86, 29.86, 389.54, 0.0375, 3.8206, RSN6971_DARFIELD_SPFSN17E.AT2, RSN6971_DARFIELD_SPFSN73W.AT2 , RSN6971_DARFIELD_SPFSUP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Target pSa (g),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-164 RotD50 pSa (g),RSN-848 RotD50 pSa (g),RSN-850 RotD50 pSa (g),RSN-864 RotD50 pSa (g),RSN-1111 RotD50 pSa (g),RSN-1787 RotD50 pSa (g),RSN-1794 RotD50 pSa (g),RSN-2709 RotD50 pSa (g),RSN-2734 RotD50 pSa (g),RSN-3753 RotD50 pSa (g),RSN-3756 RotD50 pSa (g),RSN-3943 RotD50 pSa (g),RSN-6948 RotD50 pSa (g),RSN-6971 RotD50 pSa (g)
0.16,1.62136948,1.35799304,1.63987408,1.12456506,1.51347916,1.10853565,1.36248244,0.85962725,1.35215586,1.33552474,1.04535191,1.1635112,1.52799802,1.68932806,1.34265828,1.87686319,1.54447936,1.28990745
0.17,1.66716401,1.43008593,1.69922626,1.20357471,1.63219161,1.31241735,1.4597031,0.91718386,1.4384085,1.355055,1.1261194,1.25595953,1.57514253,1.72264932,1.26374765,1.92900019,1.57185822,1.46176669
0.18,1.71152423,1.50718961,1.77533649,1.27954363,1.61668935,1.54750106,1.57200588,1.06639942,1.59136312,1.32015622,1.2985783,1.38322682,1.32431569,2.01946855,1.37595784,1.97817895,1.55173127,1.455082
0.19,1.7545712,1.57397889,1.94336882,1.27480153,1.48083667,1.51581729,1.78613833,1.13339622,1.81342044,1.33635557,1.45953834,1.34919464,1.44134203,2.31819196,1.35091115,2.22840706,1.48286329,1.33929143
0.2,1.79641,1.62207315,2.11214664,1.24570958,1.49909056,1.51297736,1.87717166,1.05201552,2.13384027,1.48268208,1.49410032,1.32117637,1.53998206,2.54650811,1.34218547,2.37384603,1.21870047,1.31474781
0.22,1.79479022,1.68674061,2.15451875,1.32052408,1.56773845,1.61718793,1.4950407,1.24821702,2.48366411,1.77120882,1.36466158,1.51421703,1.65758394,2.08059089,1.26130832,2.5989948,1.24737645,1.7065785
0.24,1.79331275,1.73596097,2.10877928,1.42905448,1.53436893,1.78188194,1.59383969,1.47233479,2.34337952,1.49196209,1.69846716,1.64902227,1.816495,1.94226544,1.26234382,2.28416861,1.24091645,2.19200782
0.25,1.79262,1.70664104,2.03746099,1.42953591,1.59107404,1.74637935,1.68285109,1.52188498,2.13670198,1.42194574,1.68063872,1.55778306,1.733264,1.93923695,1.25558312,2.24901702,1.24758433,2.12903022
0.26,1.77588731,1.70103599,2.00341049,1.44429884,1.5795946,1.88957311,1.63323765,1.43574112,2.06346359,1.49194708,1.71807866,1.46759255,1.64687077,2.08346803,1.41342281,2.19179053,1.25630886,1.94341449
0.28,1.74469589,1.71916805,2.17903734,1.35635068,1.71176348,1.84587496,1.54278357,1.41685838,1.95788504,1.54066908,1.59196365,1.46419493,1.5748927,2.77249995,1.39693627,2.41264807,1.17283409,1.66654846
0.29,1.73011797,1.77696745,2.32333413,1.35908704,1.90267782,1.91685496,1.53324192,1.50439353,1.94115311,1.54280443,1.67598651,1.53649815,1.540787,3.2413081,1.4787867,2.26311419,1.24363059,1.55630727
0.3,1.71615,1.85023101,2.4945714,1.37232183,2.07736526,2.22523228,1.52179025,1.6436334,2.14404494,1.62519441,1.78761735,1.78602492,1.4105605,3.52560814,1.4191918,2.07460469,1.24109581,1.42127033
0.32,1.67944719,1.88329047,2.41424164,1.46910853,1.84318239,2.37531446,1.62137217,1.80073904,2.10070302,1.53898068,2.11971787,2.20847496,1.53570076,3.16951558,1.42674333,1.76927156,1.37570282,1.48064788
0.34,1.6456855,1.84719522,2.31014049,1.47702279,1.71008408,2.44848852,1.94545218,1.50628444,1.64519418,1.43757417,2.25120175,2.43456942,1.58728249,2.66773695,1.68543883,1.49164563,1.34466369,1.70511668
0.35,1.62978311,1.83216456,2.31589439,1.44947326,1.62017075,2.49032483,2.04230734,1.36605215,1.67777872,1.35372655,2.45165192,2.29031451,1.65256854,2.5287487,1.80135929,1.39351803,1.33257911,1.64920345
0.36,1.61447598,1.79908125,2.27974941,1.41975838,1.49217845,2.43043988,2.00697337,1.32458296,1.69827691,1.42039241,2.54121013,2.25347193,1.73558251,2.32710857,1.79821439,1.23785071,1.31630486,1.60455036
0.38,1.58549922,1.71561089,2.08259508,1.41329476,1.47518171,2.10662777,1.76783595,1.31134135,1.94310435,1.36440177,2.18583093,2.04524447,1.85934715,1.90862993,2.04751666,1.14263829,1.49212881,1.36872325
0.4,1.55849,1.62071187,1.9906598,1.31951576,1.5876536,1.82339362,1.40499278,1.28161275,2.43007521,1.32357522,1.74411075,1.61844415,1.90458546,1.59568557,2.05504899,1.20377806,1.43269218,1.28431791
0.42,1.54164889,1.62877342,2.15867092,1.22895195,1.64520799,1.79233032,1.22806488,1.40739341,3.04618844,1.39126134,1.64221499,1.4264111,1.93026501,1.52501102,1.90305241,1.10497783,1.26073446,1.49971464
0.44,1.52576088,1.65765324,2.23692241,1.22839052,1.56994215,2.03573453,1.23078157,1.4326017,3.1798696,1.69055575,1.59214439,1.19917981,1.95775872,1.65929922,1.74628931,1.18653018,1.21188513,1.51457334
0.45,1.51814447,1.63646302,2.2451163,1.19281625,1.43608942,2.08408146,1.17697937,1.4251204,3.19843432,1.76958437,1.59782777,1.10229655,1.89627738,1.68728371,1.62683602,1.25619782,1.1011398,1.55233387
0.46,1.51073225,1.61885817,2.23729501,1.17137068,1.41147853,2.04129164,1.10176319,1.46446478,3.20410019,1.86581432,1.6214373,1.09360889,1.80467158,1.63542728,1.52677143,1.30111195,1.04548624,1.54658703
0.48,1.49648207,1.64310369,2.20613432,1.2237649,1.3724174,1.96247211,1.16780241,1.51705266,3.04524582,2.08557596,1.7799274,1.09258049,1.83040716,1.54397601,1.57938171,1.34054987,1.16931691,1.51674579
0.5,1.48294,1.6499004,2.15957821,1.26051064,1.29016069,1.90272509,1.21199494,1.43211316,2.72968293,2.21803466,2.01301601,1.08288326,1.84310618,1.62259793,1.66503767,1.30669105,1.17087946,1.60968251
0.55,1.44137205,1.57743298,1.98488241,1.25362328,1.31345346,2.0404041,1.07674293,1.14440588,1.95664288,1.73337324,1.60560787,1.22325877,1.80051866,1.46287918,2.31550975,1.18325139,1.44560541,1.7824082
0.6,1.40444174,1.48978596,1.95163816,1.13723037,1.36535598,1.35222811,1.09050474,1.39279002,1.43786357,1.11542186,1.29486667,1.59443798,1.73303311,1.80224793,2.66269577,0.93452497,1.42918709,1.65184557
0.65,1.3713053,1.48255135,1.96487934,1.11862264,1.34782193,1.44403131,1.20068617,1.53465787,1.65309916,0.87674547,1.34147853,1.50165395,1.59063365,2.26748892,2.27826255,0.75290832,1.22838854,1.73786258
0.667,1.36078483,1.47870854,1.99170312,1.09784382,1.23585071,1.61799771,1.20067208,1.68865903,1.72277319,0.85142032,1.32950413,1.37383112,1.5249799,2.44059731,2.08464326,0.69779735,1.2171123,1.71608119
0.7,1.34132317,1.44030981,2.03863823,1.01758728,1.07388857,1.83746612,1.17481052,2.15690449,1.60863947,0.80252715,1.25689542,1.19093827,1.38554197,2.58346773,1.72594884,0.68418838,1.10069985,1.58242054
0.75,1.314,1.30614755,1.81222893,0.94139399,1.13341002,1.52805694,0.95759305,2.01249151,1.42052545,0.69719814,1.30115894,1.0438913,1.22980515,2.1118432,1.15818909,0.65614452,1.18611958,1.84963884
0.8,1.29694615,1.20020147,1.57973,0.91185429,1.11630165,1.16067982,0.94262082,1.6116542,1.03102322,0.71967043,1.47549567,1.18441931,1.29589708,1.674873,1.02384974,0.61755876,1.16837272,1.78040421
0.85,1.22328507,1.12876932,1.45750312,0.87418007,1.02369011,0.97004266,1.17394668,1.49436473,0.79856476,0.68196773,1.29493,1.33032698,1.25031993,1.45541307,1.10263017,0.62385002,1.00151261,1.601211
0.9,1.12353087,1.06973566,1.36164769,0.84040417,0.81255242,0.83654807,1.19335805,1.40247306,0.79516726,0.710691,1.34601793,1.37379299,1.17304797,1.24976216,1.07782431,0.62546615,1.04191927,1.33767864
0.95,1.03666932,0.96878083,1.24673668,0.75279432,0.68276908,0.71275685,1.09694929,1.24021838,0.65868701,0.6856723,1.30164916,1.37954944,0.98638175,0.91800081,0.96256563,0.69148404,1.03571067,1.21053719
1.0,0.96048,0.93018422,1.21329708,0.71313341,0.72652904,0.69515058,1.09578155,0.97831602,0.48382078,0.78372811,1.26002541,1.42505789,0.87213627,0.84453523,0.91080532,0.74114295,0.94782093,1.25772902
1.1,0.82104083,0.88265456,1.20193579,0.64818693,0.97769974,0.58420151,0.97824422,1.29303024,0.42786061,0.99198152,1.23340163,1.23994387,0.62017146,0.61770798,0.91134804,0.6591255,0.68414254,1.13830494
1.2,0.71149657,0.79418605,1.11420522,0.56608196,0.83283467,0.6694733,0.72448196,1.31338804,0.39488413,1.03544453,1.12084488,1.062143,0.52233843,0.49420851,0.95978522,0.5728693,0.52158668,0.89432202
1.3,0.62367993,0.70978343,0.95798516,0.5258876,0.56213375,0.65457002,0.73930364,1.08653443,0.34975682,0.97121786,0.90383814,0.90502248,0.52588975,0.43452809,0.85334786,0.55799802,0.55633347,0.83649367
1.4,0.55206805,0.64073163,0.85787554,0.4785508,0.43090114,0.5545171,0.70842772,0.88379803,0.32837338,0.89414081,0.74315193,0.68824153,0.5894752,0.34680284,0.86834568,0.58235572,0.51278238,0.8389294
1.5,0.49281,0.57013843,0.74731684,0.43496655,0.37233171,0.43673456,0.64569048,0.74362498,0.34826437,0.78330878,0.61692286,0.56732288,0.60133161,0.37451031,0.76874469,0.52146373,0.42660797,0.77507904
1.6,0.44248945,0.51155642,0.66553883,0.39320016,0.35954374,0.34720978,0.53761712,0.69004349,0.35614227,0.66190092,0.56003413,0.45191708,0.5993244,0.38765168,0.71659377,0.43855247,0.37365033,0.68160869
1.7,0.39991073,0.46154868,0.62211587,0.34242364,0.30896852,0.33009725,0.52474853,0.65068023,0.31856336,0.57807636,0.48627515,0.3635455,0.57415537,0.30088045,0.67203586,0.36480567,0.34125635,0.64759287
1.8,0.36352599,0.41630548,0.56088589,0.30899378,0.30027122,0.27623078,0.50831148,0.5690057,0.336573,0.51074671,0.43022175,0.30220547,0.51788621,0.2666279,0.64547895,0.30569821,0.31898908,0.54003023
1.9,0.33216075,0.36243579,0.4874332,0.26949273,0.29311168,0.23255403,0.53082155,0.45979723,0.31907343,0.43146427,0.36389307,0.26131774,0.47780611,0.21678483,0.5446435,0.26785699,0.2776226,0.39735403
2.0,0.30491,0.30903323,0.4129017,0.23129364,0.2638636,0.19048358,0.46152261,0.38845029,0.30180943,0.37051806,0.33286407,0.22222328,0.43473824,0.1905087,0.41325701,0.24215263,0.21190074,0.30217298
2.2,0.25985892,0.24055806,0.30708563,0.18844315,0.20683481,0.14711191,0.26484823,0.30400806,0.30689721,0.28085227,0.28305316,0.17013002,0.33981015,0.15376316,0.27300473,0.20295012,0.21067362,0.22387545
2.4,0.22456875,0.21342632,0.27482354,0.1657456,0.1645535,0.12793031,0.23227801,0.27586239,0.29097048,0.20868585,0.21134734,0.18210088,0.30225808,0.13370092,0.25681536,0.17584049,0.24635813,0.17926669
2.5,0.20970571,0.20457496,0.26685689,0.15682906,0.15579826,0.11836897,0.2175663,0.2945608,0.26840852,0.18389426,0.23069494,0.1818437,0.28091737,0.11847983,0.24166966,0.16836408,0.23059978,0.17288303
2.6,0.19635309,0.19954306,0.26406544,0.15078624,0.16794566,0.10987415,0.21349806,0.32781894,0.23227299,0.1854646,0.24389391,0.17154339,0.25747987,0.11193699,0.22461103,0.15995939,0.21302682,0.17427709
2.8,0.17340022,0.17841988,0.24597814,0.12941659,0.17785714,0.0930808,0.23039645,0.32172656,0.1614514,0.18490778,0.22716553,0.12501922,0.2079893,0.09248321,0.19072539,0.14249219,0.17717991,0.1654034
3.0,0.15445,0.15348568,0.2007748,0.11733472,0.18414657,0.08832393,0.19326512,0.2100544,0.13183931,0.17252222,0.20156541,0.10209853,0.1774204,0.07169512,0.16270984,0.13231442,0.16897737,0.15186691
3.2,0.13983737,0.13758213,0.17850207,0.10604271,0.19282548,0.08313586,0.153319,0.19053972,0.10572436,0.14611622,0.1442939,0.09686519,0.16485046,0.07619819,0.13354075,0.11979799,0.17182162,0.1471211
3.4,0.12737267,0.12403531,0.16400716,0.0938054,0.17195122,0.07919228,0.12261613,0.19041884,0.0856599,0.13819976,0.13656106,0.09946114,0.15644132,0.06443874,0.10881144,0.10625852,0.13102355,0.14546038
3.5,0.12181165,0.1190126,0.15244343,0.09291316,0.14826031,0.07837293,0.11914235,0.17519736,0.08069209,0.13370857,0.13388052,0.10542253,0.15061547,0.06782849,0.10417743,0.10840956,0.12032699,0.14014186
3.6,0.11664001,0.11571198,0.14647104,0.09141235,0.13724965,0.07771155,0.12455312,0.16699745,0.07532347,0.12435938,0.1297584,0.10962272,0.14444168,0.06736736,0.0990892,0.10828746,0.12118987,0.13401635
3.8,0.10732139,0.10997197,0.13849975,0.08732026,0.11688384,0.07529992,0.12285016,0.15790685,0.06658403,0.10192508,0.11782683,0.11654026,0.13040536,0.06856183,0.09832671,0.1059677,0.12208934,0.13843967
4.0,0.09917,0.10361092,0.12598643,0.08520937,0.10776022,0.0798559,0.119577,0.13667097,0.07050054,0.09216124,0.10622653,0.11871124,0.11621832,0.06571343,0.0988735,0.10062206,0.10732905,0.13033293
4.2,0.09184554,0.09982168,0.11740544,0.08487143,0.11682966,0.08791844,0.12377679,0.10491152,0.07022354,0.09025202,0.09855852,0.11996933,0.10358811,0.06945842,0.09675334,0.09879495,0.09879293,0.11767597
4.4,0.08536626,0.09521929,0.11404096,0.079504,0.10552929,0.09240795,0.11571896,0.09729362,0.06719453,0.08648444,0.09805573,0.12704546,0.09125063,0.06323953,0.07843359,0.09448912,0.1023571,0.11357007
4.6,0.07960256,0.0899682,0.11049533,0.07325448,0.09557898,0.09292228,0.10150068,0.08998958,0.06194031,0.08366658,0.09680289,0.12943816,0.08027138,0.05683678,0.06879697,0.08909368,0.10473476,0.1079818
4.8,0.0744492,0.08452235,0.10523504,0.0678864,0.08617732,0.09706827,0.08122849,0.08583509,0.06073233,0.08269251,0.09364963,0.12738528,0.06961939,0.05327051,0.06283049,0.08314786,0.10081104,0.09886469
5.0,0.06982,0.08086816,0.10019913,0.06526663,0.08402814,0.09958027,0.07546559,0.08097476,0.05984175,0.08132248,0.09186523,0.12306209,0.06358612,0.05628309,0.06154195,0.07709002,0.0941389,0.08337385
5.5,0.05939016,0.07301959,0.09140667,0.0583312,0.07959451,0.09627428,0.07759656,0.07109415,0.0545158,0.07196598,0.07994687,0.1056495,0.05195162,0.05517529,0.05996386,0.0642334,0.09526981,0.05904264
6.0,0.05123506,0.06611635,0.08557749,0.05108086,0.08181194,0.09228365,0.07575871,0.06425041,0.04678783,0.06654015,0.06555638,0.09696481,0.04207311,0.04897989,0.05717823,0.05440594,0.08428868,0.04874917
6.5,0.04472574,0.05573165,0.07499413,0.0414168,0.07022784,0.08446994,0.05805638,0.04402992,0.03889857,0.05909842,0.05319036,0.08704343,0.03600378,0.04200455,0.04709034,0.04867454,0.07403178,0.03742328
7.0,0.03943874,0.04705172,0.06350737,0.03485997,0.05767076,0.07389567,0.04727384,0.03666937,0.03416313,0.05240371,0.0425908,0.07417707,0.02992546,0.03591423,0.03941998,0.04307728,0.05993914,0.03160369
7.5,0.03508,0.03995574,0.05256812,0.03036938,0.04144527,0.06159271,0.04049888,0.03406761,0.02966342,0.04718843,0.03727294,0.06227484,0.02563335,0.03175346,0.03314041,0.03789266,0.04811441,0.028842
8.0,0.03100474,0.03591664,0.0462845,0.02787121,0.03073425,0.05244645,0.03656219,0.03573056,0.02616079,0.04469863,0.03375587,0.05214307,0.02202708,0.03724947,0.02755349,0.03423718,0.0434458,0.02608816
8.5,0.0276089,0.0322332,0.04192089,0.02478429,0.02426882,0.04654655,0.03327047,0.03208592,0.0225376,0.04081927,0.0307896,0.04416906,0.0186743,0.03782217,0.02504596,0.03052437,0.04110531,0.02360544
9.0,0.02474859,0.02842174,0.03760705,0.02147989,0.01842293,0.04133805,0.0298066,0.02847218,0.01971845,0.03669886,0.02841278,0.03835217,0.01576661,0.02982614,0.02196966,0.0277567,0.03964997,0.02171326
9.5,0.02231622,0.02534888,0.03401785,0.01888908,0.0153402,0.03644398,0.0268552,0.02509347,0.01724009,0.03306152,0.02678327,0.03319734,0.01398934,0.02291171,0.02083854,0.02536624,0.03846251,0.01930097
10.0,0.02023,0.02275105,0.0308344,0.01678677,0.01343307,0.03223567,0.02500293,0.02289713,0.01498892,0.0296962,0.02516423,0.02884287,0.01297724,0.01766458,0.01962544,0.02282084,0.03596231,0.01720321
11.0,0.0,0.01845132,0.02466686,0.01380197,0.010272,0.02393565,0.02274098,0.01775524,0.01126365,0.02347648,0.02189161,0.02217087,0.0110186,0.01252989,0.01700146,0.01850465,0.02796191,0.01779547
12.0,0.0,0.01526529,0.0203348,0.01145961,0.00830779,0.01785671,0.01873426,0.01386688,0.0085031,0.01856035,0.01864981,0.01808576,0.00947569,0.01197194,0.01380432,0.01527718,0.02389834,0.0167219
13.0,0.0,0.01287559,0.01697703,0.00976501,0.00701584,0.01427789,0.01603304,0.01095748,0.00702523,0.01545213,0.01559348,0.01474643,0.00821565,0.01125467,0.01282059,0.01282247,0.01994087,0.01410253
14.0,0.0,0.01088161,0.01425533,0.00830633,0.00584926,0.01166861,0.01337569,0.00863904,0.005897,0.01278345,0.01294523,0.0122627,0.00715996,0.01193865,0.01032674,0.01087649,0.01657864,0.0120411
15.0,0.0,0.00944848,0.01257185,0.00710109,0.00487041,0.0095669,0.01108083,0.00684406,0.00494042,0.01038706,0.0117223,0.01027112,0.00627093,0.01185638,0.00932098,0.00936179,0.01444749,0.01133805
20.0,0.0,0.00492122,0.00703091,0.00344456,0.00215852,0.00422879,0.00492176,0.00287795,0.00229386,0.00512567,0.00723012,0.00469507,0.00330463,0.00666822,0.0049685,0.00583178,0.0079141,0.00667807

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-164 Horizontal-1 pSa (g),RSN-164 Horizontal-2 pSa (g),RSN-164 Vertical pSa (g),RSN-848 Horizontal-1 pSa (g),RSN-848 Horizontal-2 pSa (g),RSN-848 Vertical pSa (g),RSN-850 Horizontal-1 pSa (g),RSN-850 Horizontal-2 pSa (g),RSN-850 Vertical pSa (g),RSN-864 Horizontal-1 pSa (g),RSN-864 Horizontal-2 pSa (g),RSN-864 Vertical pSa (g),RSN-1111 Horizontal-1 pSa (g),RSN-1111 Horizontal-2 pSa (g),RSN-1111 Vertical pSa (g),RSN-1787 Horizontal-1 pSa (g),RSN-1787 Horizontal-2 pSa (g),RSN-1787 Vertical pSa (g),RSN-1794 Horizontal-1 pSa (g),RSN-1794 Horizontal-2 pSa (g),RSN-1794 Vertical pSa (g),RSN-2709 Horizontal-1 pSa (g),RSN-2709 Horizontal-2 pSa (g),RSN-2709 Vertical pSa (g),RSN-2734 Horizontal-1 pSa (g),RSN-2734 Horizontal-2 pSa (g),RSN-2734 Vertical pSa (g),RSN-3753 Horizontal-1 pSa (g),RSN-3753 Horizontal-2 pSa (g),RSN-3753 Vertical pSa (g),RSN-3756 Horizontal-1 pSa (g),RSN-3756 Horizontal-2 pSa (g),RSN-3756 Vertical pSa (g),RSN-3943 Horizontal-1 pSa (g),RSN-3943 Horizontal-2 pSa (g),RSN-3943 Vertical pSa (g),RSN-6948 Horizontal-1 pSa (g),RSN-6948 Horizontal-2 pSa (g),RSN-6948 Vertical pSa (g),RSN-6971 Horizontal-1 pSa (g),RSN-6971 Horizontal-2 pSa (g),RSN-6971 Vertical pSa (g)
0.01,0.1690526,0.1582017,0.213,0.2837639,0.4181363,0.178,0.1755544,0.1548125,0.171,0.2756784,0.2844907,0.182,0.4903792,0.4705184,0.39,0.2679408,0.3317548,0.151,0.1467609,0.1905281,0.122,0.1169183,0.1336044,0.047,0.3415312,0.3228682,0.297,0.2159494,0.2071164,0.102,0.1880177,0.141342,0.156,0.1536356,0.276417,0.164,0.1272208,0.1471823,0.106,0.1602199,0.1600687,0.104
0.02,0.1710691,0.1580666,0.21,0.2864414,0.4191106,0.188,0.1778134,0.1560504,0.173,0.2783601,0.2858758,0.183,0.4853251,0.4647922,0.387,0.2662732,0.3340709,0.15,0.1472126,0.1908294,0.124,0.1174742,0.1345737,0.0479,0.3433129,0.3254363,0.303,0.2166193,0.2096641,0.108,0.1903336,0.1424103,0.186,0.1582362,0.2746321,0.172,0.1284147,0.1478187,0.106,0.1601184,0.1606456,0.111
