
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 5.2462115, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 7.267469, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.41834515
0.02	0.4414504
0.03	0.51776695
0.05	0.70133775
0.075	0.8225974
0.1	0.8505381
0.15	0.874698
0.2	0.80863893
0.25	0.7514246
0.3	0.68105483
0.4	0.60554576
0.5	0.5136215
0.75	0.36420208
1.0	0.29210258
1.5	0.19444034
2.0	0.14723386
3.0	0.09849716
4.0	0.07073411
5.0	0.05273549
7.5	0.02359712
10.0	0.014342728


