
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 10.577265, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 7.245664, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.2906425
0.02	0.30227786
0.03	0.34982356
0.05	0.471382
0.075	0.56233704
0.1	0.59120494
0.15	0.61730653
0.2	0.5750153
0.25	0.5266686
0.3	0.47542587
0.4	0.42279017
0.5	0.358424
0.75	0.24404643
1.0	0.19247235
1.5	0.12946673
2.0	0.10027557
3.0	0.066765994
4.0	0.04999934
5.0	0.037663516
7.5	0.017083792
10.0	0.009741963


