
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 4.128123, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 7.1332226, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.44750857
0.02	0.47419673
0.03	0.55808884
0.05	0.7567795
0.075	0.8825451
0.1	0.9082101
0.15	0.9297612
0.2	0.85795707
0.25	0.8014657
0.3	0.7272397
0.4	0.6422025
0.5	0.54242414
0.75	0.3902814
1.0	0.31095713
1.5	0.20148413
2.0	0.1492122
3.0	0.09773444
4.0	0.06788468
5.0	0.04983933
7.5	0.02200108
10.0	0.013914875


