
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 4.1879883, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 7.038954, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.44417918
0.02	0.47050086
0.03	0.5534232
0.05	0.7506696
0.075	0.87650627
0.1	0.90276605
0.15	0.9251119
0.2	0.853721
0.25	0.7968448
0.3	0.7218848
0.4	0.6345837
0.5	0.5342091
0.75	0.38338554
1.0	0.3034924
1.5	0.1935644
2.0	0.1422413
3.0	0.09182523
4.0	0.062970325
5.0	0.045875832
7.5	0.020098846
10.0	0.012869566


