
X-Axis: SA Period (sec)
Y-Axis: Median SA (g)
Number of Data Sets: 1


DATASET #1

Name: Campbell & Bozorgnia (2014)
Num Points: 21
Info: DistanceRup = 4.1881495, DistanceJB = 0.0, DistanceX = 0.0, Vs30 = 733.4, Depth 2.5 km/sec = 0.885, Depth 1.0 km/sec = 57.01149368286133, Magnitude = 7.1538553, Rake = N/A, Dip = 90.0, Rupture Top Depth = 0.0, Down-Dip Width = 10.0, Focal Depth = 0.0

X, Y Data:
0.01	0.4461478
0.02	0.4726511
0.03	0.5561894
0.05	0.7541376
0.075	0.8796729
0.1	0.9054396
0.15	0.92708975
0.2	0.85557723
0.25	0.7990484
0.3	0.7251263
0.4	0.6409917
0.5	0.5417742
0.75	0.38955665
1.0	0.31078088
1.5	0.20212635
2.0	0.15005367
3.0	0.09860269
4.0	0.06874573
5.0	0.050570793
7.5	0.022364175
10.0	0.014086484


