
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2022-05-15


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 6.0
Magnitude Max:, 7.5
Rrup Min (km):, 0.0
Rrup Max (km):, 50.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, 330.0
Vs30 Max (m/sec):, 1030.0
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, 0.25
Scale Factor Max:, 5.5
Period Array:, 0.010, 0.013, 0.016, 0.020, 0.026, 0.033, 0.042, 0.053, 0.067, 0.085, 0.108, 0.137, 0.174, 0.221, 0.281, 0.356, 0.452, 0.574, 0.728, 0.924, 1.172, 1.487, 1.887, 2.395, 3.039, 3.857, 4.894, 6.210, 7.880, 10.0
Weight Array:, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
Record Sequence Number:, 
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 14
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, Minimize MSE
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, Strike Slip (SS)


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 164, 0.0614, 0.6507, -, 19.7, 36.4, 1.3, "Imperial Valley-06", 1979, "Cerro Prieto", 6.53, strike slip, 15.19, 15.19, 471.53, 0.1125, 0.6672, RSN164_IMPVALL.H_H-CPE147.AT2, RSN164_IMPVALL.H_H-CPE237.AT2 , RSN164_IMPVALL.H_H-CPEDWN.AT2  
2, RotD50, 850, 0.0809, 0.7648, -, 22.6, 31.7, 0.7, "Landers", 1992, "Desert Hot Springs", 7.28, strike slip, 21.78, 21.78, 359.0, 0.07, 0.7842, RSN850_LANDERS_DSP000.AT2, RSN850_LANDERS_DSP090.AT2 , RSN850_LANDERS_DSP-UP.AT2  
3, RotD50, 1787, 0.077, 0.4132, -, 7.6, 11.7, 1.9, "Hector Mine", 1999, "Hector", 7.13, strike slip, 10.35, 11.66, 726.0, 0.0375, 0.4237, RSN1787_HECTOR_HEC000.AT2, RSN1787_HECTOR_HEC090.AT2 , RSN1787_HECTOR_HECVER.AT2  
4, RotD50, 2743, 0.0791, 1.5315, -, 7.6, 14.2, 0.1, "Chi-Chi_ Taiwan-04", 1999, "CHY087", 6.2, strike slip, 38.32, 38.35, 505.2, 0.03, 1.5704, RSN2743_CHICHI.04_CHY087N.AT2, RSN2743_CHICHI.04_CHY087E.AT2 , RSN2743_CHICHI.04_CHY087V.AT2  
5, RotD50, 2788, 0.0529, 4.2227, -, 15.0, 26.3, 0.0, "Chi-Chi_ Taiwan-04", 1999, "HWA041", 6.2, strike slip, 49.62, 49.79, 484.97, 0.0425, 4.3298, RSN2788_CHICHI.04_HWA041N.AT2, RSN2788_CHICHI.04_HWA041E.AT2 , RSN2788_CHICHI.04_HWA041V.AT2  
6, RotD50, 3752, 0.0472, 1.1183, -, 18.3, 27.3, 0.3, "Landers", 1992, "Forest Falls Post Office", 7.28, strike slip, 45.34, 45.34, 436.14, 0.125, 1.1467, RSN3752_LANDERS_FFP210.AT2, RSN3752_LANDERS_FFP300.AT2 , RSN3752_LANDERS_FFP-UP.AT2  
7, RotD50, 3759, 0.0582, 1.0825, -, 23.2, 33.4, 0.6, "Landers", 1992, "Whitewater Trout Farm", 7.28, strike slip, 27.05, 27.05, 425.02, 0.375, 1.1099, RSN3759_LANDERS_WWT180.AT2, RSN3759_LANDERS_WWT270.AT2 , RSN3759_LANDERS_WWT-UP.AT2  
8, RotD50, 3854, 0.0592, 1.458, -, 6.7, 17.1, 0.1, "Chi-Chi_ Taiwan-04", 1999, "CHY010", 6.2, strike slip, 31.6, 31.63, 538.69, 0.05, 1.495, RSN3854_CHICHI.04_CHY010N.AT2, RSN3854_CHICHI.04_CHY010W.AT2 , RSN3854_CHICHI.04_CHY010V.AT2  
9, RotD50, 3933, 0.0812, 0.6511, -, 5.4, 11.9, 0.6, "Tottori_ Japan", 2000, "SMN001", 6.61, strike slip, 14.42, 14.42, 331.0, 0.04125, 0.6677, RSN3933_TOTTORI_SMN001NS.AT2, RSN3933_TOTTORI_SMN001EW.AT2 , RSN3933_TOTTORI_SMN001UD.AT2  
10, RotD50, 3943, 0.0273, 0.6649, -, 3.7, 9.9, 0.4, "Tottori_ Japan", 2000, "SMN015", 6.61, strike slip, 9.1, 9.12, 616.55, 0.075, 0.6818, RSN3943_TOTTORI_SMN015NS.AT2, RSN3943_TOTTORI_SMN015EW.AT2 , RSN3943_TOTTORI_SMN015UD.AT2  
11, RotD50, 4054, 0.0627, 1.2725, -, 9.5, 22.1, 0.2, "Bam_ Iran", 2003, "Mohammad Abad-e-Madkoon", 6.6, strike slip, 46.2, 46.22, 574.88, 0.0375, 1.3048, RSN4054_BAM_MOH-L.AT2, RSN4054_BAM_MOH-T.AT2 , RSN4054_BAM_MOH-V.AT2  
12, RotD50, 6893, 0.0505, 0.2929, -, 15.0, 21.3, 2.8, "Darfield_ New Zealand", 2010, "DFHS", 7.0, strike slip, 11.86, 11.86, 344.02, 0.1625, 0.3003, RSN6893_DARFIELD_DFHSS17E.AT2, RSN6893_DARFIELD_DFHSS73W.AT2 , RSN6893_DARFIELD_DFHSUP.AT2  
13, RotD50, 6928, 0.0687, 0.5088, 10.633, 7.6, 12.9, 0.7, "Darfield_ New Zealand", 2010, "LPCC", 7.0, strike slip, 25.21, 25.67, 649.67, 0.125, 0.5218, RSN6928_DARFIELD_LPCCN80E.AT2, RSN6928_DARFIELD_LPCCS10E.AT2 , RSN6928_DARFIELD_LPCCUP.AT2  
14, RotD50, 6948, 0.0368, 0.9186, -, 17.8, 23.0, 0.5, "Darfield_ New Zealand", 2010, "OXZ", 7.0, strike slip, 30.63, 30.63, 481.62, 0.1, 0.9419, RSN6948_DARFIELD_OXZE.AT2, RSN6948_DARFIELD_OXZN.AT2 , RSN6948_DARFIELD_OXZUP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Target pSa (g),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-164 RotD50 pSa (g),RSN-850 RotD50 pSa (g),RSN-1787 RotD50 pSa (g),RSN-2743 RotD50 pSa (g),RSN-2788 RotD50 pSa (g),RSN-3752 RotD50 pSa (g),RSN-3759 RotD50 pSa (g),RSN-3854 RotD50 pSa (g),RSN-3933 RotD50 pSa (g),RSN-3943 RotD50 pSa (g),RSN-4054 RotD50 pSa (g),RSN-6893 RotD50 pSa (g),RSN-6928 RotD50 pSa (g),RSN-6948 RotD50 pSa (g)
0.17,0.33643272,0.33069006,0.41864867,0.26121167,0.31011678,0.27734392,0.25746076,0.29802227,0.25295832,0.25615123,0.32645191,0.29135154,0.53921086,0.36651047,0.37653533,0.32820093,0.45069316,0.29865342
0.18,0.33921014,0.34800258,0.45346111,0.26706986,0.30717134,0.29868148,0.25082998,0.28057895,0.31512471,0.29364981,0.31061514,0.32535801,0.6366293,0.37585445,0.40113973,0.36463047,0.41694345,0.2948293
0.19,0.34185845,0.35958077,0.46666676,0.27706779,0.2813593,0.33936669,0.25390786,0.27708884,0.34934182,0.35159429,0.30336989,0.30555445,0.62940198,0.42339785,0.42467533,0.38858018,0.42474795,0.28174436
0.2,0.34439,0.35922808,0.45287122,0.28494815,0.28482755,0.35666304,0.28170993,0.28747477,0.37116974,0.32980109,0.33910624,0.34523359,0.58126622,0.45103128,0.38485799,0.36249343,0.42200492,0.23155337
0.22,0.33453125,0.33867546,0.41947798,0.27343765,0.29787066,0.28405807,0.33653008,0.32987794,0.33027632,0.29653397,0.42442885,0.29845263,0.47281271,0.4938096,0.29413656,0.28354139,0.36212591,0.23700181
0.24,0.32577755,0.32255553,0.38800323,0.26814743,0.29153045,0.3028299,0.28347313,0.2885416,0.31775412,0.33612822,0.40341963,0.30433235,0.43814204,0.43399255,0.25130534,0.30821979,0.32033392,0.23577441
0.25,0.32175,0.31758904,0.36826543,0.27388615,0.30230443,0.31974209,0.27017001,0.29382783,0.3083134,0.3219673,0.36174575,0.32118548,0.39026562,0.42731374,0.27539042,0.30239566,0.31458357,0.23704131
0.26,0.31453372,0.31891698,0.3688107,0.27577302,0.30012333,0.31031552,0.28347028,0.29594434,0.3419314,0.30746642,0.40833023,0.34081699,0.3438243,0.4164407,0.29836253,0.28607083,0.29304185,0.23869897
0.28,0.30133737,0.31341659,0.37615368,0.26114315,0.32523545,0.29312923,0.29272747,0.38061469,0.32869962,0.27415882,0.35769084,0.32245569,0.31522271,0.45840368,0.30249765,0.27680286,0.2373548,0.22283874
0.29,0.29528328,0.30798331,0.37094076,0.25571124,0.36150922,0.29131631,0.29313319,0.37967911,0.32726088,0.24510584,0.35121078,0.29699098,0.32912296,0.42999221,0.29034351,0.26302154,0.21678975,0.2362901
0.3,0.28955,0.30276404,0.36535938,0.25089287,0.39469987,0.28914049,0.30878731,0.35593372,0.32724766,0.22777302,0.34270337,0.27921988,0.33178707,0.39417536,0.29563778,0.24378503,0.21199746,0.23580849
0.32,0.27776942,0.29343631,0.34523657,0.24940831,0.35020507,0.30806108,0.29240668,0.3555752,0.32940105,0.18445075,0.31362764,0.2511532,0.33330564,0.336162,0.29393359,0.26972378,0.22871884,0.26138385
0.34,0.26714022,0.29194533,0.35091513,0.24288516,0.32491636,0.36963636,0.27313942,0.38722749,0.30399063,0.1956357,0.26180285,0.28423077,0.3689379,0.28341301,0.29932356,0.25722843,0.22226578,0.25548641
0.35,0.26220259,0.28646039,0.34937724,0.23487379,0.30783281,0.38803886,0.25720835,0.37789799,0.28955105,0.19439049,0.24818783,0.28468625,0.37142881,0.26476874,0.30900197,0.24037617,0.22388584,0.25319033
0.36,0.25749153,0.28430464,0.34347759,0.23532577,0.28351424,0.3813254,0.26987488,0.36668046,0.27686509,0.20311768,0.25687785,0.3017591,0.36675465,0.23519192,0.31608645,0.24826326,0.22385577,0.25009822
0.38,0.2486856,0.27333123,0.33609406,0.22228885,0.28028486,0.33588923,0.25923665,0.35759033,0.22318058,0.19509602,0.21703399,0.3117453,0.34640051,0.21710153,0.35032855,0.24549703,0.20374787,0.28350481
0.4,0.24061,0.26045332,0.31795047,0.21335378,0.30165454,0.26694895,0.25147959,0.34237563,0.24189872,0.183208,0.20106028,0.24703243,0.31968375,0.2287181,0.35763203,0.24099259,0.19145007,0.27221184
0.42,0.23354962,0.24592162,0.29087884,0.20791283,0.31258989,0.23333261,0.26433997,0.31010722,0.2356967,0.18601612,0.20761785,0.20320263,0.28267734,0.20994604,0.30801436,0.23896146,0.2108606,0.23953983
0.44,0.22701078,0.24074634,0.28372117,0.20428084,0.29828937,0.23384878,0.32120597,0.30751365,0.23110617,0.18157487,0.219095,0.18911723,0.24604657,0.225441,0.23529731,0.22929034,0.22236404,0.23025845
0.45,0.22391791,0.23409933,0.27711803,0.19775869,0.27285732,0.22362635,0.33622143,0.28432956,0.22978118,0.18674547,0.20709199,0.18457058,0.24085906,0.23867787,0.21035149,0.24174652,0.21131504,0.20921681
0.46,0.22093377,0.22975277,0.2792889,0.18900263,0.26818124,0.20933526,0.35450514,0.25788891,0.22496301,0.19431602,0.19591209,0.17495792,0.24357494,0.24721157,0.19397557,0.25596237,0.19711218,0.19864262
0.48,0.21526794,0.23210799,0.29452516,0.18291856,0.26075962,0.22188272,0.3962599,0.23225107,0.22573537,0.18940799,0.19509385,0.16304044,0.25495218,0.25470478,0.17312134,0.26387803,0.19625407,0.22217048
0.5,0.20997,0.23806009,0.30513331,0.18573065,0.24513082,0.23027931,0.42142709,0.22624152,0.23558518,0.20711096,0.20415483,0.15840602,0.24553862,0.2482716,0.17024146,0.27737869,0.24060784,0.22246736
0.55,0.19496832,0.23219172,0.28903474,0.18652773,0.24955646,0.2045814,0.32934131,0.2275756,0.25401103,0.25672267,0.28201461,0.11664845,0.22022082,0.22481803,0.17318382,0.25682876,0.18051572,0.27466536
0.6,0.18221073,0.20406125,0.25149782,0.16557198,0.25941795,0.20719615,0.21193041,0.17887327,0.25086156,0.24453674,0.24293507,0.12402671,0.19078578,0.17755996,0.16161085,0.17435968,0.16121744,0.27154587
0.65,0.17121337,0.18683919,0.23644188,0.14764255,0.25608647,0.22813064,0.16658184,0.17267764,0.20978982,0.24214776,0.23854503,0.11993499,0.15190548,0.14305275,0.15622954,0.14204629,0.15522631,0.2333941
0.667,0.16780974,0.18042211,0.23278011,0.13984072,0.23481192,0.22812797,0.16177005,0.18205937,0.19467884,0.22720035,0.25692321,0.11780999,0.14732274,0.13258165,0.13855716,0.12540255,0.14741214,0.23125161
0.7,0.16162405,0.16963276,0.22491681,0.1279374,0.20403907,0.22321427,0.15248034,0.18093251,0.17725693,0.21261682,0.27288998,0.11665062,0.13825911,0.12999595,0.10672662,0.11512227,0.1355409,0.20913322
0.75,0.15318,0.15661727,0.20857708,0.11760146,0.21534816,0.1819429,0.13246781,0.13146874,0.15854795,0.18875223,0.24609099,0.11302993,0.13321192,0.12466761,0.11651927,0.12170889,0.10352239,0.22536299
0.8,0.14972222,0.15162162,0.20661147,0.11126737,0.21209757,0.17909817,0.13673754,0.10264,0.14896628,0.18070484,0.24825257,0.11724395,0.13001954,0.1173363,0.11290346,0.12155049,0.09316089,0.22199108
0.85,0.14426335,0.14282798,0.19489608,0.10467031,0.19450135,0.22305014,0.12957402,0.09676302,0.13020899,0.16899072,0.21402539,0.12382183,0.12034879,0.11853165,0.09510863,0.10506436,0.0893152,0.19028762
0.9,0.13788976,0.13729866,0.18344517,0.10276053,0.15438514,0.2267383,0.13503145,0.08947137,0.11757641,0.15804206,0.17989195,0.12619528,0.10697537,0.11883871,0.08577172,0.11086805,0.11443058,0.1979649
0.95,0.13212022,0.13199414,0.17480356,0.09966876,0.12972628,0.20842062,0.13027789,0.09121399,0.11998463,0.16585002,0.15532154,0.12486951,0.08673289,0.13138212,0.07766902,0.12044571,0.10923854,0.19678526
1.0,0.12687,0.12854154,0.17088646,0.0966895,0.13804068,0.20819874,0.14890852,0.10249055,0.12387421,0.15333845,0.12823927,0.12185225,0.07935719,0.14081733,0.06871273,0.11727638,0.08838905,0.18008619
1.1,0.11289782,0.12306275,0.16966736,0.0892596,0.18576317,0.18586662,0.18847671,0.09915469,0.11786845,0.14655909,0.10565154,0.1043858,0.06048206,0.12523399,0.07666988,0.11528132,0.08149798,0.12998724
1.2,0.10149026,0.11009168,0.156566,0.07741258,0.15823878,0.13765174,0.1967347,0.07741326,0.15277735,0.13565002,0.07417208,0.09081696,0.05933403,0.1088453,0.09960754,0.0803912,0.07054897,0.09910159
1.3,0.09201703,0.1026813,0.15086708,0.06988569,0.10680554,0.14046786,0.18453161,0.0692273,0.17645614,0.10044784,0.06325529,0.09041418,0.06242926,0.10601975,0.11211971,0.05565351,0.06400676,0.10570349
1.4,0.08403638,0.09498366,0.13912929,0.06484541,0.08187131,0.13460143,0.16988696,0.06118623,0.15082353,0.07998581,0.05295729,0.09511575,0.08098678,0.11064772,0.1134594,0.05467407,0.04614618,0.09742877
1.5,0.07723,0.08630387,0.12073885,0.06168982,0.07074311,0.12268134,0.14882885,0.0656784,0.11132333,0.08815569,0.05303904,0.08035653,0.08522813,0.09907823,0.10873483,0.05780942,0.0355417,0.08105561
1.6,0.0710348,0.07860691,0.10479838,0.05896128,0.06831339,0.10214737,0.12576133,0.06583919,0.08877077,0.08314733,0.05526634,0.07859416,0.08159155,0.08332507,0.10642349,0.05817672,0.03214642,0.07099365
1.7,0.06566873,0.0708896,0.0940679,0.05342242,0.05870409,0.09970234,0.10983464,0.05980878,0.06983469,0.08042791,0.05794239,0.07054272,0.07218333,0.06931316,0.09679674,0.0531973,0.02932748,0.06483878
1.8,0.06098126,0.06491722,0.0862662,0.04885163,0.0570516,0.0965793,0.09704199,0.04894632,0.05652898,0.0863758,0.05730664,0.06228701,0.063247,0.05808273,0.08395963,0.05018192,0.03064409,0.060608
1.9,0.05685565,0.05821784,0.07764732,0.04365015,0.05569128,0.10085621,0.08197831,0.03874534,0.05252198,0.06712426,0.05267614,0.0533615,0.05435325,0.05089289,0.07103388,0.05106207,0.03200434,0.05274836
2.0,0.0532,0.04937459,0.06545317,0.03724572,0.05013414,0.0876894,0.07039851,0.03604366,0.0442047,0.049821,0.0427531,0.04432324,0.04565977,0.04600905,0.05910336,0.04183833,0.03300481,0.04026119
2.2,0.04669654,0.03998857,0.04718395,0.03389046,0.03929866,0.05032122,0.053362,0.03797728,0.04346316,0.03989967,0.03045281,0.04515417,0.03236256,0.03856057,0.04415141,0.03190585,0.03290259,0.04002804
2.4,0.04145608,0.03572046,0.04253082,0.03000063,0.0312652,0.04413287,0.03965036,0.04015094,0.03154334,0.03462413,0.03066043,0.03974478,0.02450368,0.03340973,0.04203964,0.02804458,0.03350866,0.0468081
2.5,0.03920438,0.03380937,0.03963278,0.02884162,0.0296017,0.04133765,0.03493995,0.04170527,0.032063,0.03109767,0.02931453,0.03382083,0.02317461,0.03198921,0.03678288,0.03073021,0.03295969,0.04381401
2.6,0.03715628,0.03274965,0.03875818,0.0276726,0.03190971,0.04056468,0.03523832,0.04415747,0.02971355,0.02938961,0.02902295,0.03161816,0.02176155,0.03039232,0.03073263,0.03138928,0.03212973,0.04047514
2.8,0.03357393,0.03207196,0.03969338,0.02591391,0.0337929,0.04377538,0.03513252,0.0475978,0.02974067,0.02768626,0.02608132,0.03264864,0.02207068,0.02707355,0.02407378,0.0351436,0.0305261,0.03366422
3.0,0.03055,0.02991115,0.03822174,0.02340754,0.03498789,0.03672042,0.03277926,0.04794263,0.0319008,0.02659019,0.02220512,0.03217214,0.01788905,0.02513977,0.02022023,0.02859501,0.02950784,0.03210574
3.2,0.02805598,0.0277211,0.0364353,0.02109107,0.03663688,0.02913064,0.02776211,0.04492449,0.03074761,0.02632376,0.01881825,0.0321424,0.01426843,0.02276165,0.01895777,0.02464148,0.02833378,0.03264615
3.4,0.02589898,0.0255751,0.03319322,0.01970539,0.03267077,0.02329709,0.02625799,0.0405061,0.03232969,0.02531356,0.0198173,0.03087974,0.01375504,0.02018914,0.0181383,0.02261177,0.02739035,0.0248945
3.5,0.02492703,0.02476616,0.03171844,0.01933774,0.02816949,0.02263707,0.02540466,0.03859463,0.0332924,0.02400664,0.02065709,0.03024136,0.01399946,0.02059784,0.01781256,0.02178349,0.02666746,0.02286215
3.6,0.02401742,0.02412786,0.03073211,0.01894284,0.02607746,0.02366512,0.02362831,0.03687461,0.03356743,0.02234148,0.02067316,0.02968009,0.01418719,0.02057464,0.01734073,0.02039926,0.02575441,0.0230261
3.8,0.02236359,0.02293692,0.0290821,0.01809025,0.02220796,0.02334156,0.01936579,0.03404861,0.03092225,0.0222499,0.01753932,0.03088726,0.01368389,0.02013389,0.01769997,0.0223943,0.02344524,0.023197
4.0,0.0209,0.02201608,0.02740688,0.01768562,0.02047447,0.02271966,0.01751066,0.03149141,0.02591395,0.02444161,0.0170921,0.02984975,0.01312215,0.01911822,0.01972081,0.02515438,0.02122339,0.02039254
4.2,0.01954171,0.02172803,0.02622093,0.01800498,0.02219766,0.02351762,0.0171479,0.02846475,0.02145544,0.02468787,0.0205295,0.0269821,0.01302376,0.01877106,0.02145528,0.02716777,0.02002098,0.01877068
4.4,0.01832892,0.0209951,0.02557611,0.01723461,0.02005059,0.02198663,0.01643206,0.02620002,0.02081091,0.02412292,0.01730057,0.02670773,0.01311824,0.01795295,0.02274604,0.02826671,0.0187882,0.01944787
4.6,0.01724044,0.02009853,0.02498221,0.01616955,0.01816003,0.01928515,0.01589667,0.02419438,0.02099145,0.02359704,0.01375989,0.02616886,0.01335078,0.01692782,0.02274825,0.02852784,0.01787169,0.01989963
4.8,0.01625891,0.0190167,0.02391138,0.01512397,0.01637371,0.01543343,0.0157116,0.02226019,0.02132673,0.02268925,0.01235277,0.02516717,0.01352213,0.01579811,0.02199634,0.02738344,0.01706481,0.01915412
5.0,0.01537,0.01844351,0.0233779,0.01455062,0.01596537,0.01433848,0.01545129,0.02142168,0.02116471,0.02357314,0.01164142,0.02460214,0.01382637,0.01464712,0.02125031,0.02620026,0.01624037,0.01788641
5.5,0.01358832,0.01799764,0.02310659,0.0140183,0.01512297,0.01474336,0.01367355,0.01899458,0.02030966,0.02181126,0.01643098,0.02473624,0.01389614,0.01220436,0.01942068,0.02844184,0.01408002,0.01810129
6.0,0.01214274,0.01655471,0.02134756,0.01283793,0.01554429,0.01439417,0.01264264,0.01747375,0.01764638,0.01838442,0.01565947,0.02312208,0.01302582,0.01033714,0.01833123,0.0268303,0.01235941,0.01601487
6.5,0.01094913,0.01414513,0.01764021,0.01134254,0.01334331,0.01103073,0.01122871,0.0155721,0.01451111,0.01442359,0.01394427,0.02015917,0.01147174,0.00924817,0.01681106,0.02019161,0.01203026,0.01406605
7.0,0.00994889,0.01182726,0.01439743,0.00971591,0.01095746,0.00898204,0.00995672,0.01336178,0.0117764,0.01131141,0.01207357,0.01682709,0.00959404,0.00818469,0.01537575,0.01398448,0.01180781,0.01138845
7.5,0.0091,0.01004185,0.01261401,0.00799419,0.00787461,0.0076948,0.00896581,0.01202159,0.00934599,0.01078502,0.00775592,0.01462751,0.00849757,0.00719961,0.01401538,0.01084904,0.01181134,0.00914175
8.0,0.00828511,0.00882051,0.0114469,0.00679672,0.00583952,0.00694682,0.00849275,0.01074487,0.00838839,0.01056373,0.00509033,0.01287667,0.0075149,0.00650507,0.01189987,0.00884253,0.011527,0.00825471
8.5,0.00758622,0.00777437,0.01022073,0.00591355,0.00461108,0.0063214,0.00775567,0.00924482,0.0068956,0.01033356,0.00430338,0.01101304,0.00648872,0.00579964,0.00992386,0.0075692,0.01077116,0.00781002
9.0,0.00698138,0.00689094,0.00921753,0.00515159,0.00350036,0.00566326,0.00697279,0.00808372,0.0060109,0.00907623,0.00386318,0.00952619,0.00546106,0.00527378,0.00926718,0.0063289,0.00991204,0.0075335
9.5,0.00645369,0.00616047,0.00838466,0.00452628,0.00291464,0.00510249,0.0062817,0.00699358,0.00527717,0.00825603,0.00347447,0.00853553,0.00457804,0.00481959,0.00849917,0.00520186,0.00900437,0.00730789
10.0,0.00599,0.00551341,0.00750731,0.00404908,0.00255229,0.00475056,0.00564228,0.0058448,0.00511269,0.00732198,0.00324093,0.0075953,0.00392245,0.00433596,0.00759521,0.0043288,0.00811166,0.00683285
11.0,0.0,0.00437359,0.00586339,0.00326232,0.00195168,0.00432079,0.00446054,0.00456312,0.00448699,0.00546358,0.0028104,0.00597859,0.00324805,0.00351589,0.00563852,0.00298928,0.00649002,0.00531277
12.0,0.0,0.00352566,0.00463663,0.00268089,0.00157848,0.00355951,0.00352647,0.0038023,0.00409295,0.00398107,0.00256947,0.00470005,0.00266171,0.00290267,0.00414337,0.00227404,0.00502648,0.00454069
13.0,0.0,0.00286026,0.00376699,0.00217179,0.00133301,0.00304628,0.00293591,0.0031743,0.00344882,0.00299804,0.00183113,0.00371505,0.00215708,0.00243627,0.00349484,0.00181293,0.00387121,0.00378877
14.0,0.0,0.00231452,0.00310502,0.00172528,0.00111136,0.00254138,0.00242886,0.00263836,0.00272234,0.00225316,0.0011708,0.00296819,0.00174095,0.00206654,0.00289793,0.00148508,0.00322841,0.00314995
15.0,0.0,0.00190755,0.00257979,0.00141048,0.00092538,0.00210536,0.00197354,0.00219415,0.00222065,0.00165281,0.00096774,0.00240113,0.00141679,0.00177874,0.00239747,0.0012363,0.00269063,0.00274503
20.0,0.0,0.00094659,0.00126486,0.0007084,0.00041012,0.00093514,0.00097388,0.00097819,0.00113394,0.00082775,0.00061724,0.00113949,0.00073155,0.00110804,0.00109759,0.00061577,0.0011799,0.00150368

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-164 Horizontal-1 pSa (g),RSN-164 Horizontal-2 pSa (g),RSN-164 Vertical pSa (g),RSN-850 Horizontal-1 pSa (g),RSN-850 Horizontal-2 pSa (g),RSN-850 Vertical pSa (g),RSN-1787 Horizontal-1 pSa (g),RSN-1787 Horizontal-2 pSa (g),RSN-1787 Vertical pSa (g),RSN-2743 Horizontal-1 pSa (g),RSN-2743 Horizontal-2 pSa (g),RSN-2743 Vertical pSa (g),RSN-2788 Horizontal-1 pSa (g),RSN-2788 Horizontal-2 pSa (g),RSN-2788 Vertical pSa (g),RSN-3752 Horizontal-1 pSa (g),RSN-3752 Horizontal-2 pSa (g),RSN-3752 Vertical pSa (g),RSN-3759 Horizontal-1 pSa (g),RSN-3759 Horizontal-2 pSa (g),RSN-3759 Vertical pSa (g),RSN-3854 Horizontal-1 pSa (g),RSN-3854 Horizontal-2 pSa (g),RSN-3854 Vertical pSa (g),RSN-3933 Horizontal-1 pSa (g),RSN-3933 Horizontal-2 pSa (g),RSN-3933 Vertical pSa (g),RSN-3943 Horizontal-1 pSa (g),RSN-3943 Horizontal-2 pSa (g),RSN-3943 Vertical pSa (g),RSN-4054 Horizontal-1 pSa (g),RSN-4054 Horizontal-2 pSa (g),RSN-4054 Vertical pSa (g),RSN-6893 Horizontal-1 pSa (g),RSN-6893 Horizontal-2 pSa (g),RSN-6893 Vertical pSa (g),RSN-6928 Horizontal-1 pSa (g),RSN-6928 Horizontal-2 pSa (g),RSN-6928 Vertical pSa (g),RSN-6948 Horizontal-1 pSa (g),RSN-6948 Horizontal-2 pSa (g),RSN-6948 Vertical pSa (g)
0.01,0.1690526,0.1582017,0.213,0.1755544,0.1548125,0.171,0.2679408,0.3317548,0.151,0.09367964,0.07477248,0.0293,0.02694132,0.02761756,0.0226,0.1151224,0.0876294,0.0802,0.1231195,0.1242377,0.109,0.08126689,0.0977488,0.0845,0.240514,0.2577827,0.0906,0.1536356,0.276417,0.164,0.1236849,0.07215191,0.0715,0.4715165,0.5126621,0.376,0.2415494,0.3643292,0.157,0.1272208,0.1471823,0.106
0.02,0.1710691,0.1580666,0.21,0.1778134,0.1560504,0.173,0.2662732,0.3340709,0.15,0.09427452,0.07500954,0.0295,0.02716844,0.02784889,0.0234,0.1181056,0.08922335,0.0864,0.1247549,0.1296737,0.116,0.08188204,0.09875747,0.105,0.2376464,0.2518009,0.0929,0.1582362,0.2746321,0.172,0.1255969,0.07454037,0.0754,0.4812723,0.5179165,0.411,0.2677729,0.3775612,0.318,0.1284147,0.1478187,0.106
0.022,0.1698041,0.1559833,0.215,0.1868238,0.1568723,0.185,0.2663043,0.3355084,0.151,0.0944776,0.0752304,0.0294,0.02723119,0.02789825,0.0237,0.1175359,0.08932021,0.0885,0.1237307,0.1324843,0.117,0.08211588,0.09935102,0.115,0.2381182,0.2527992,0.094,0.1599822,0.2751463,0.178,0.127137,0.07435953,0.0755,0.489009,0.5177675,0.402,0.280161,0.3802162,0.298,0.134961,0.1516044,0.11
